id,Q1,RQ1,Q2a1,Q2a2,MQ2A2_61,RQ2A2,Q2B,Q2A2_14,MQ2A2_1461,RQ2A2_14,Q3,Q3B1,Q3B2,Q3B3,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,KWON1,KWON2,KWON3,KWON4,KWON5,KWON6,KWON7,KWON8,총액1인MIS,C총액1인TOT,DAY평균,RDAY평균,Q7,Q8,Q9,D_MON,D_BUN,D_NAT,D_SEX,D_AGE,D_MOK,D_ENT,D_PLA,D_Q1,D_TYP
25460,2,2.00,89,90,,13.00,1,76.00,,13.00,4,,,,,2,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,15,,,,,,,,,7,,5024.00,5.00,,,5,5,5,12.00,4.00,2.00,2.00,1.00,4.00,1.00,2.00,2.00,1.00
25463,1,1.00,240,241,,14.00,1,227.00,,14.00,4,,,,1,2,,,,,,,,,,12,,,15,,,1,2,,,,,,,,,,,,,,,17,1,2,,,,,,8,,6.00,,,5,5,5,12.00,4.00,2.00,2.00,2.00,4.00,1.00,2.00,1.00,1.00
25464,3,3.00,299,300,,14.00,1,286.00,,14.00,4,,,,1,2,,,,6,,,,,,12,,,,,,1,,,,,,,,,,,,13,14,,,,1,,,,,6,7,,,6.00,,,5,5,5,12.00,4.00,2.00,2.00,2.00,4.00,1.00,1.00,3.00,1.00
25466,1,1.00,119,120,,14.00,1,106.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,15,,,,,,,,,7,,6280.00,5.00,,,3,3,3,12.00,4.00,2.00,1.00,2.00,4.00,1.00,1.00,1.00,
25467,3,3.00,89,90,,13.00,1,76.00,,13.00,4,,,,1,2,3,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,14,,,,1,,,,,,7,,5495.00,5.00,,,5,5,5,12.00,4.00,2.00,2.00,2.00,4.00,1.00,1.00,3.00,1.00
25470,1,1.00,119,120,,14.00,1,106.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,15,,,,,,,,,7,,6280.00,5.00,,,4,3,3,12.00,4.00,2.00,1.00,2.00,4.00,1.00,1.00,1.00,
25472,10,4.00,90,91,,14.00,1,77.00,,13.00,4,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,11,,,,,,,,,,,,6,,,,6.00,,,4,4,4,12.00,4.00,2.00,1.00,2.00,4.00,1.00,2.00,4.00,
25473,4,4.00,329,330,,14.00,1,316.00,,14.00,4,,,,1,2,3,4,5,6,7,8,9,,,,,,15,,,,,,4,,,,,,,,,,14,15,16,,,,,4,,,7,,,6.00,,,5,5,5,12.00,4.00,2.00,1.00,3.00,4.00,1.00,1.00,4.00,
25474,3,3.00,299,300,,14.00,1,286.00,,14.00,4,,,,1,2,,,,6,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,5,4,4,12.00,4.00,2.00,2.00,1.00,4.00,1.00,1.00,3.00,
25476,5,4.00,90,91,,14.00,1,77.00,,13.00,4,,,,1,2,,,,,,,,,,12,,,15,,,,,,,,,,,,,,,,,,16,,,,,,,,7,,4710.00,4.00,,,5,5,5,12.00,4.00,2.00,2.00,2.00,4.00,1.00,2.00,4.00,1.00
25478,3,3.00,20,21,21.00,11.00,2,21.00,21.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,,2,,,5,,,,,,,,,,,,,,2,,,5,,,,6652.50,5.00,316.79,4.00,4,5,5,12.00,4.00,11.00,1.00,5.00,3.00,2.00,2.00,3.00,
25479,3,3.00,119,120,,14.00,1,106.00,,14.00,4,,,,1,2,3,4,5,6,,,,,,12,,,15,,,1,,,,,,,,,,,,13,14,15,16,17,1,,,,,6,7,8,,6.00,,,4,4,4,12.00,4.00,2.00,2.00,2.00,4.00,1.00,1.00,3.00,1.00
25482,12,4.00,119,120,,14.00,1,106.00,,14.00,4,,,,1,2,3,4,5,6,,,,,,12,13,,15,,,1,,,,,,,,,,,,13,14,,16,,1,,,,,6,7,,,6.00,,,4,5,5,12.00,4.00,2.00,1.00,3.00,4.00,1.00,1.00,4.00,1.00
25483,7,4.00,8,9,9.00,3.00,2,9.00,9.00,3.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,10,,,,,,,,,,,,,6,,,5660.50,5.00,628.94,5.00,4,4,4,12.00,4.00,12.00,1.00,4.00,3.00,2.00,1.00,4.00,
25485,4,4.00,239,240,,14.00,1,226.00,,14.00,4,,,,1,2,3,4,5,6,,,,,,12,,,15,,,1,,,4,,,,,,,,,13,,,,,1,,,4,,6,,,,6.00,,,5,5,5,12.00,4.00,2.00,2.00,2.00,4.00,1.00,1.00,4.00,1.00
25488,6,4.00,77,78,,13.00,2,78.00,,13.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,6792.60,5.00,,,4,4,4,12.00,4.00,12.00,1.00,3.00,3.00,2.00,1.00,4.00,
25489,5,4.00,39,40,40.00,12.00,2,40.00,40.00,12.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,7983.00,5.00,199.58,3.00,4,4,4,12.00,4.00,11.00,1.00,5.00,3.00,2.00,2.00,4.00,
25490,6,4.00,359,360,,14.00,1,346.00,,14.00,4,,,,1,2,3,4,5,6,,,,,11,12,,,15,,,1,,,4,,,,,,,,,13,,,,17,1,,,4,,6,,8,,6.00,,,5,5,5,12.00,4.00,2.00,2.00,2.00,4.00,1.00,1.00,4.00,1.00
25491,10,4.00,28,29,29.00,11.00,2,29.00,29.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,,,3,,,,,,,,,,,,,,,,,3,,,,,,7358.65,5.00,253.75,3.00,5,5,5,12.00,4.00,12.00,1.00,3.00,3.00,2.00,1.00,4.00,
25492,2,2.00,39,40,40.00,12.00,2,40.00,40.00,12.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,7983.00,5.00,199.58,3.00,5,5,5,12.00,4.00,11.00,1.00,4.00,3.00,2.00,2.00,2.00,
25494,1,1.00,9,10,10.00,3.00,2,10.00,10.00,3.00,3,,,,1,,,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,5660.50,5.00,566.05,5.00,5,5,5,12.00,4.00,97.00,1.00,3.00,3.00,2.00,1.00,1.00,
25495,1,1.00,39,40,40.00,12.00,2,40.00,40.00,12.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,7983.00,5.00,199.58,3.00,4,5,5,12.00,4.00,11.00,1.00,4.00,3.00,2.00,2.00,1.00,
25496,10,4.00,90,91,,14.00,1,77.00,,13.00,4,,,,,,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,4,4,4,12.00,4.00,2.00,2.00,2.00,4.00,1.00,2.00,4.00,1.00
25497,1,1.00,39,40,40.00,12.00,2,40.00,40.00,12.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,7983.00,5.00,199.58,3.00,5,5,5,12.00,4.00,11.00,1.00,4.00,3.00,2.00,2.00,1.00,
25498,1,1.00,11,12,12.00,11.00,2,12.00,12.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,4528.40,4.00,377.37,4.00,5,4,5,12.00,4.00,12.00,1.00,4.00,3.00,2.00,1.00,1.00,
25501,1,1.00,120,121,,14.00,1,107.00,,14.00,4,,,,,2,3,4,5,,,8,,,,,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,5660.50,5.00,,,5,5,5,12.00,4.00,12.00,1.00,3.00,4.00,1.00,1.00,1.00,
25502,2,2.00,89,90,,13.00,1,76.00,,13.00,4,,,,1,,,,,,,,,,,12,,,15,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,9420.00,5.00,,,4,4,4,12.00,4.00,2.00,2.00,2.00,4.00,1.00,1.00,2.00,
25504,1,1.00,120,121,,14.00,1,107.00,,14.00,4,,,,,2,3,4,5,6,,,,,11,12,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,5,5,5,12.00,4.00,97.00,2.00,2.00,4.00,1.00,1.00,1.00,1.00
25508,1,1.00,119,120,,14.00,1,106.00,,14.00,4,,,,1,2,3,,,,,,,,,12,,,15,,,1,,3,,,,7,,,,,,,,,,,1,,3,,5,,,,,6.00,,,5,5,5,12.00,4.00,2.00,2.00,3.00,4.00,1.00,1.00,1.00,
25513,3,3.00,90,91,,14.00,1,77.00,,13.00,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,7850.00,5.00,,,5,5,5,12.00,4.00,2.00,2.00,2.00,4.00,1.00,2.00,3.00,
25514,1,1.00,329,330,,14.00,1,316.00,,14.00,4,,,,1,2,3,,5,,,,,,,,,,15,,,,,,,,,,,,,,,,,15,,,,,,,,,7,,,6.00,,,5,5,5,12.00,4.00,2.00,1.00,1.00,4.00,1.00,1.00,1.00,
25515,1,1.00,21,22,22.00,11.00,2,22.00,22.00,11.00,3,,,,,,,,,,,,,,,,,,15,16,,,,,,,,,,,,,12,,,,,,,,,,,6,,,452.84,1.00,20.58,1.00,5,5,5,12.00,4.00,12.00,1.00,4.00,3.00,2.00,1.00,1.00,
25516,15,4.00,20,21,21.00,11.00,2,21.00,21.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,,,3,,,,,,,,,,,,,,,,,3,,,,,,4000.00,4.00,190.48,3.00,5,5,5,12.00,4.00,9.00,1.00,5.00,3.00,2.00,2.00,4.00,
25518,1,1.00,329,330,,14.00,1,316.00,,14.00,4,,,,1,2,3,4,,6,,,,,,,,,15,,,,,,,,,,,,,,,,,15,,,,,,,,,7,,,6.00,,,5,5,5,12.00,4.00,2.00,1.00,1.00,4.00,1.00,1.00,1.00,
25519,3,3.00,89,90,,13.00,1,76.00,,13.00,4,,,,1,2,3,4,,,7,,,,,12,,,15,,,1,,,,,,,,,,,,,14,,,,1,,,,,,7,,7850.00,5.00,,,5,5,5,12.00,4.00,2.00,2.00,2.00,4.00,1.00,1.00,3.00,
25521,1,1.00,14,15,15.00,11.00,2,15.00,15.00,11.00,3,,,,1,2,,,,,,,,,,,,14,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,1698.15,2.00,113.21,3.00,3,2,3,12.00,4.00,97.00,1.00,2.00,3.00,2.00,1.00,1.00,
25522,1,1.00,150,151,,14.00,1,137.00,,14.00,4,,,,,2,3,4,5,,,,,,11,,,,15,,,1,2,,,,,,,,,,12,,,,,,1,2,,,,6,,,5987.25,5.00,,,4,1,4,12.00,4.00,11.00,1.00,3.00,4.00,1.00,1.00,1.00,
25523,4,4.00,14,15,15.00,11.00,2,15.00,15.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,7000.00,5.00,466.67,4.00,5,5,5,12.00,4.00,97.00,1.00,2.00,3.00,2.00,1.00,4.00,
25526,2,2.00,12,13,13.00,11.00,2,13.00,13.00,11.00,3,,,,1,,,,,,,,,,,,,14,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,5660.50,5.00,435.42,4.00,4,4,3,12.00,4.00,12.00,1.00,3.00,3.00,2.00,1.00,2.00,
25531,1,1.00,150,151,,14.00,1,137.00,,14.00,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,5660.50,5.00,,,5,5,5,12.00,4.00,97.00,2.00,2.00,4.00,1.00,1.00,1.00,
25533,1,1.00,180,181,,14.00,1,167.00,,14.00,3,,,,,,3,4,5,6,,,9,10,,,,14,,,,1,2,3,4,,,,,,,,,13,14,15,16,17,1,2,3,4,,6,7,8,2497.61,3.00,,,5,5,4,12.00,4.00,12.00,2.00,3.00,3.00,1.00,1.00,1.00,
25535,1,1.00,150,151,,14.00,1,137.00,,14.00,4,,,,,2,3,4,5,6,,,,,,,,,,,,1,,,,,,,,,,11,,13,14,,,17,1,,,,,6,7,8,5660.50,5.00,,,5,5,5,12.00,4.00,97.00,2.00,2.00,4.00,1.00,1.00,1.00,
25536,2,2.00,6,7,7.00,2.00,2,7.00,7.00,2.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,8264.33,5.00,1180.62,5.00,4,3,4,12.00,4.00,12.00,1.00,4.00,3.00,2.00,1.00,2.00,
25539,20,4.00,29,30,30.00,11.00,2,30.00,30.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,10,,,13,,,,,,,,,,6,,,5000.00,4.00,166.67,3.00,5,5,5,12.00,4.00,9.00,1.00,5.00,3.00,2.00,2.00,4.00,
25541,1,1.00,135,136,,14.00,1,122.00,,14.00,4,,,,,2,3,,,6,,,,,11,,,,15,,,1,,3,4,5,,,,,,,,13,14,,,17,1,,3,4,5,6,7,8,9622.85,5.00,,,5,4,5,12.00,4.00,12.00,1.00,3.00,4.00,1.00,1.00,1.00,
25543,1,1.00,299,300,,14.00,1,286.00,,14.00,4,,,,1,2,,4,5,6,,,,,,,,,15,,,1,2,3,4,,6,,,,,,,13,,15,,17,1,2,3,4,5,6,7,8,8325.35,5.00,,,5,5,5,12.00,4.00,18.00,2.00,3.00,4.00,1.00,2.00,1.00,1.00
25545,1,1.00,4,5,5.00,2.00,2,5.00,5.00,2.00,3,,,,,,,,,,,,,,,,,14,,,,,,3,,,,,,,,,,,,,,,,,3,,,,,,7924.70,5.00,1584.94,5.00,5,5,5,12.00,4.00,12.00,1.00,3.00,3.00,2.00,1.00,1.00,
25546,1,1.00,5,6,6.00,2.00,2,6.00,6.00,2.00,3,,,,,,3,4,,6,,,,,,,,,,16,,1,,3,,,,7,,,,,,,,,,,1,,3,,5,,,,3396.30,4.00,566.05,5.00,5,5,5,12.00,4.00,97.00,2.00,6.00,3.00,2.00,1.00,1.00,
25549,1,1.00,90,91,,14.00,2,91.00,,14.00,3,,,,,2,,,5,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,5,5,5,12.00,4.00,12.00,1.00,2.00,3.00,2.00,1.00,1.00,
25552,3,3.00,42,43,43.00,12.00,2,43.00,43.00,12.00,3,,,,,2,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,5,5,5,12.00,4.00,97.00,1.00,2.00,3.00,2.00,1.00,3.00,
25553,3,3.00,90,91,,14.00,2,91.00,,14.00,3,,,,,,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,3396.30,4.00,,,4,5,4,12.00,4.00,13.00,1.00,4.00,3.00,2.00,1.00,3.00,
25555,1,1.00,120,121,,14.00,1,107.00,,14.00,4,,,,1,2,3,4,5,6,,8,,,11,12,13,,,,,1,2,3,,,,,,,,,,,,,,17,1,2,3,,,,,8,9056.80,5.00,,,5,5,5,12.00,4.00,97.00,2.00,2.00,4.00,1.00,1.00,1.00,
25556,1,1.00,150,151,,14.00,1,137.00,,14.00,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,2,,,,,,,,,,,,,,,17,1,2,,,,,,8,6792.60,5.00,,,5,5,5,12.00,4.00,12.00,1.00,3.00,4.00,1.00,1.00,1.00,
25557,1,1.00,29,30,30.00,11.00,1,16.00,16.00,11.00,4,,,,,2,,4,5,,,,,,,,,,15,,,,,3,,,,,,,,,,13,,,,,,,3,,,6,,,582.77,1.00,19.43,1.00,5,5,5,12.00,4.00,18.00,1.00,1.00,4.00,1.00,2.00,1.00,
25558,1,1.00,30,31,31.00,12.00,1,17.00,17.00,11.00,4,,,,,2,3,4,5,,,,,,11,,,,15,,,,,3,,,,,,,10,,,13,,,,,,,3,,,6,,,7000.00,5.00,225.81,3.00,5,5,5,12.00,4.00,18.00,2.00,1.00,4.00,1.00,2.00,1.00,
25562,1,1.00,30,31,31.00,12.00,1,17.00,17.00,11.00,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,,3,,,,,,,10,,,13,,,,,1,,3,,,6,,,6800.00,5.00,219.35,3.00,5,5,5,12.00,4.00,18.00,1.00,2.00,4.00,1.00,2.00,1.00,
25563,1,1.00,29,30,30.00,11.00,1,16.00,16.00,11.00,4,,,,,2,3,4,5,,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,16,,1,,,,,6,7,,582.77,1.00,19.43,1.00,5,5,5,12.00,4.00,18.00,1.00,2.00,4.00,1.00,2.00,1.00,
25565,2,2.00,29,30,30.00,11.00,1,16.00,16.00,11.00,4,,,,,2,3,4,,,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,16,,1,,,,,6,7,,582.77,1.00,19.43,1.00,5,5,5,12.00,4.00,18.00,2.00,2.00,4.00,1.00,2.00,2.00,
25566,1,1.00,7,8,8.00,3.00,2,8.00,8.00,3.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,11,,,,,,,,,,,,6,,,5434.08,5.00,679.26,5.00,4,3,4,12.00,4.00,97.00,1.00,4.00,3.00,2.00,1.00,1.00,
25567,3,3.00,150,151,,14.00,1,137.00,,14.00,4,,,,1,2,3,4,5,6,,,9,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,2264.20,3.00,,,5,5,5,12.00,4.00,12.00,2.00,2.00,4.00,1.00,1.00,3.00,
25568,2,2.00,30,31,31.00,12.00,1,17.00,17.00,11.00,2,4,3,11,,2,3,4,,6,,,,,11,,,,,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,3509.51,4.00,113.21,3.00,5,5,5,12.00,4.00,12.00,2.00,2.00,2.00,1.00,1.00,2.00,
25569,1,1.00,120,121,,14.00,1,107.00,,14.00,4,,,,1,2,3,4,,6,,,,,11,,,,,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,5322.00,5.00,,,5,5,5,12.00,4.00,11.00,1.00,2.00,4.00,1.00,1.00,1.00,
25570,1,1.00,7,8,8.00,3.00,2,8.00,8.00,3.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1500.00,2.00,187.50,3.00,4,2,2,12.00,4.00,14.00,2.00,1.00,3.00,2.00,2.00,1.00,
25573,7,4.00,150,151,,14.00,2,151.00,,14.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,,6.00,,,3,4,3,12.00,4.00,97.00,1.00,2.00,3.00,2.00,1.00,4.00,
25576,1,1.00,21,22,22.00,11.00,2,22.00,22.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,4528.40,4.00,205.84,3.00,4,4,4,12.00,4.00,12.00,1.00,3.00,3.00,2.00,1.00,1.00,
25577,10,4.00,45,46,46.00,12.00,1,32.00,32.00,12.00,3,,,,,,,,,,,,,,,,,,,,17,1,,,,,,,,,,,,,,,,,1,,,,,,,,5000.00,4.00,108.70,3.00,5,5,5,12.00,4.00,9.00,1.00,6.00,3.00,1.00,1.00,4.00,
25587,1,1.00,210,211,,14.00,1,197.00,,14.00,4,,,,,2,3,4,,6,,,,,,,,,15,,,1,,,,,,,,,,11,,13,,,,17,1,,,,,6,,8,8000.00,5.00,,,5,5,5,12.00,4.00,17.00,2.00,1.00,4.00,1.00,2.00,1.00,1.00
25588,1,1.00,269,270,,14.00,1,256.00,,14.00,4,,,,1,2,3,4,5,,,,,,11,,,,15,,,,,,,,,,,,,11,,,,,,17,,,,,,6,,8,1393.00,2.00,,,4,4,4,12.00,4.00,17.00,2.00,3.00,4.00,1.00,2.00,1.00,3.00
25608,1,1.00,119,120,,14.00,1,106.00,,14.00,4,,,,,,3,4,5,6,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,4162.68,4.00,,,4,4,4,12.00,4.00,9.00,1.00,2.00,4.00,1.00,2.00,1.00,
25614,1,1.00,120,121,,14.00,1,107.00,,14.00,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,2,,4,,,,,,,11,,,,15,,17,1,2,,4,,6,7,8,5000.00,4.00,,,5,4,5,12.00,4.00,9.00,2.00,2.00,4.00,1.00,1.00,1.00,1.00
25620,1,1.00,120,121,,14.00,1,107.00,,14.00,4,,,,,2,,4,,6,,,,,,,13,,15,,,1,2,3,4,,,,,,,,,,,,,,1,2,3,4,,,,,10000.00,5.00,,,5,5,5,12.00,4.00,9.00,1.00,1.00,4.00,1.00,2.00,1.00,1.00
25631,1,1.00,119,120,,14.00,1,106.00,,14.00,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,3000.00,3.00,,,4,4,4,12.00,4.00,9.00,2.00,2.00,4.00,1.00,2.00,1.00,1.00
25637,5,4.00,180,181,,14.00,1,167.00,,14.00,3,,,,,2,3,4,,6,,,,,,12,,14,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,10000.00,5.00,,,5,5,5,12.00,4.00,9.00,2.00,3.00,3.00,1.00,2.00,4.00,
25641,1,1.00,149,150,,14.00,1,136.00,,14.00,3,,,,,2,3,4,,,,,,,,,,14,,,,,,,,,,,,,10,,,13,,,,,,,,,,6,,,8325.35,5.00,,,5,5,5,12.00,4.00,7.00,1.00,4.00,3.00,1.00,2.00,1.00,
25642,1,1.00,149,150,,14.00,1,136.00,,14.00,3,,,,,2,,,,,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,6000.00,5.00,,,4,4,4,12.00,4.00,9.00,2.00,3.00,3.00,1.00,2.00,1.00,
25646,1,1.00,119,120,,14.00,1,106.00,,14.00,3,,,,,2,,4,,,,,,,11,12,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5000.00,4.00,,,4,4,4,12.00,4.00,9.00,2.00,3.00,3.00,1.00,2.00,1.00,
25648,1,1.00,120,121,,14.00,1,107.00,,14.00,3,,,,,2,3,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,6000.00,5.00,,,4,5,4,12.00,4.00,9.00,1.00,2.00,3.00,1.00,2.00,1.00,
25654,1,1.00,90,91,,14.00,1,77.00,,13.00,4,,,,,,3,4,5,6,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,17,1,,3,,,,,8,4000.00,4.00,,,4,4,4,12.00,4.00,9.00,1.00,1.00,4.00,1.00,1.00,1.00,
25655,1,1.00,17,18,18.00,11.00,2,18.00,18.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,10000.00,5.00,555.56,5.00,5,5,3,12.00,4.00,9.00,2.00,3.00,3.00,2.00,2.00,1.00,
25671,2,2.00,360,361,,14.00,1,347.00,,14.00,2,13,,,1,2,3,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,7492.82,5.00,,,5,5,5,12.00,4.00,6.00,2.00,2.00,2.00,1.00,1.00,2.00,
25672,5,4.00,20,21,21.00,11.00,2,21.00,21.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,10,,,13,,,,,,,,,,6,,,5000.00,4.00,238.10,3.00,5,5,5,12.00,4.00,9.00,1.00,5.00,3.00,2.00,2.00,4.00,
25674,1,1.00,119,120,,14.00,1,106.00,,14.00,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,8000.00,5.00,,,5,5,5,12.00,4.00,9.00,1.00,2.00,4.00,1.00,2.00,1.00,1.00
25685,6,4.00,150,151,,14.00,1,137.00,,14.00,3,,,,,2,,,,,,,,,11,12,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5000.00,4.00,,,5,5,5,12.00,4.00,97.00,2.00,3.00,3.00,1.00,2.00,4.00,
25690,5,4.00,270,271,,14.00,1,257.00,,14.00,5,,,,,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,11,12,,14,,,,,,,,,6,7,,4500.00,4.00,,,5,5,5,12.00,4.00,9.00,2.00,1.00,5.00,1.00,2.00,4.00,
25692,2,2.00,20,21,21.00,11.00,2,21.00,21.00,11.00,3,,,,,,,,,,,,,,,,,14,15,,,,,3,,,,,8,,,,,,,,,,,,3,,5,,,,7500.00,5.00,357.14,4.00,5,5,5,12.00,4.00,9.00,1.00,4.00,3.00,2.00,2.00,2.00,
25694,1,1.00,20,21,21.00,11.00,2,21.00,21.00,11.00,3,,,,,,,,,,,,,,,,,14,15,,,,,3,,,,,8,,,,,,,,,,,,3,,5,,,,7500.00,5.00,357.14,4.00,4,5,5,12.00,4.00,9.00,1.00,4.00,3.00,2.00,2.00,1.00,
25695,1,1.00,299,300,,14.00,1,286.00,,14.00,5,,,,,2,3,4,5,,,,,,,,,,,,17,,,,,,,,,9,10,,,13,14,,,,,,,,,6,7,,5000.00,4.00,,,5,5,5,12.00,4.00,9.00,2.00,1.00,5.00,1.00,2.00,1.00,1.00
25697,2,2.00,41,42,42.00,12.00,2,42.00,42.00,12.00,2,13,,,,2,,,,,,,,,,,,,,,17,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,500.00,1.00,11.90,1.00,5,5,5,12.00,4.00,9.00,2.00,6.00,2.00,2.00,2.00,2.00,
25701,2,2.00,240,241,,14.00,1,227.00,,14.00,5,,,,,2,3,,5,6,,,,,,,13,,,,,,,,,,,,,,,11,12,13,,,,17,,,,,,6,,8,4000.00,4.00,,,5,5,5,12.00,4.00,9.00,1.00,2.00,5.00,1.00,2.00,2.00,
25702,4,4.00,179,180,,14.00,1,166.00,,14.00,5,,,,,2,3,4,5,6,,,,,,,,,,,17,,,,,,,,,,10,,,13,,,,,,,,,,6,,,4500.00,4.00,,,5,5,5,12.00,4.00,9.00,2.00,1.00,5.00,1.00,2.00,4.00,
25704,15,4.00,13,14,14.00,11.00,2,14.00,14.00,11.00,3,,,,1,2,3,,,,,,,,,,,14,,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,3610.00,4.00,257.86,3.00,5,5,5,12.00,4.00,5.00,2.00,4.00,3.00,2.00,1.00,4.00,
25713,2,2.00,19,20,20.00,11.00,2,20.00,20.00,11.00,2,3,4,1,,2,3,4,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,1500.00,2.00,75.00,2.00,4,5,4,12.00,4.00,9.00,1.00,3.00,2.00,2.00,2.00,2.00,
25714,3,3.00,19,20,20.00,11.00,2,20.00,20.00,11.00,2,13,,,,,,,,,,,,,,,,,,,17,,,,,5,,,,,,,,,,,,,,,,,5,,,,2500.00,3.00,125.00,3.00,5,5,5,12.00,4.00,9.00,2.00,5.00,2.00,2.00,2.00,3.00,
25716,2,2.00,299,300,,14.00,1,286.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,5956.50,5.00,,,4,5,5,12.00,4.00,5.00,2.00,2.00,4.00,1.00,1.00,2.00,1.00
