ID,D_AGE,AGE_NAME,IS_HALLYU,IS_FIT,IS_FAMILY,IS_SOLO,TOTAL_SPEND
5083,3.00,30대,1,1,1,0,5
5084,2.00,20대,1,1,0,0,4
5085,2.00,20대,0,1,0,1,5
5086,4.00,40대,1,0,0,0,5
5087,2.00,20대,0,1,0,0,4
5088,6.00,60대이상,1,1,0,0,5
5089,5.00,50대,1,1,1,0,5
5090,6.00,60대이상,1,1,0,0,5
5091,2.00,20대,1,1,0,0,5
5092,3.00,30대,0,1,0,0,4
5093,2.00,20대,1,1,0,0,5
5094,3.00,30대,1,1,0,1,5
5095,2.00,20대,0,1,0,1,5
5096,4.00,40대,1,1,0,0,5
5097,2.00,20대,1,1,1,0,5
5098,3.00,30대,0,1,0,0,4
5099,2.00,20대,1,1,1,0,4
5100,2.00,20대,1,1,0,0,5
5101,2.00,20대,1,1,0,0,5
5102,4.00,40대,0,1,0,0,4
5103,5.00,50대,0,1,0,1,5
5104,3.00,30대,1,1,0,0,4
5105,5.00,50대,0,0,0,1,5
5106,3.00,30대,1,1,0,0,5
5107,2.00,20대,1,1,1,0,5
5108,2.00,20대,1,1,1,0,4
5109,6.00,60대이상,0,0,1,0,3
5110,6.00,60대이상,0,0,1,0,4
5111,2.00,20대,0,1,0,0,5
5112,4.00,40대,1,1,0,0,5
5113,2.00,20대,1,0,0,0,5
5114,5.00,50대,0,1,0,0,5
5115,2.00,20대,0,1,0,0,5
5116,4.00,40대,0,1,0,0,4
5117,1.00,10대,0,1,0,0,4
5118,4.00,40대,0,1,0,0,5
5119,5.00,50대,1,1,0,1,5
5120,2.00,20대,1,1,0,0,5
5121,2.00,20대,0,1,0,0,5
5122,4.00,40대,0,1,1,0,5
5123,4.00,40대,0,1,0,0,4
5124,3.00,30대,1,1,0,1,5
5125,4.00,40대,1,0,0,0,4
5126,2.00,20대,1,1,0,0,5
5127,1.00,10대,1,1,0,0,5
5128,2.00,20대,1,1,0,0,4
5129,3.00,30대,1,0,0,1,5
5130,5.00,50대,1,0,1,0,5
5131,5.00,50대,0,0,0,1,4
5132,4.00,40대,0,1,0,0,5
5133,2.00,20대,0,0,0,0,5
5134,2.00,20대,0,1,0,0,5
5135,2.00,20대,1,1,0,0,5
5136,5.00,50대,1,1,0,0,5
5137,1.00,10대,1,1,0,0,5
5138,5.00,50대,0,0,0,1,5
5139,3.00,30대,1,1,0,1,5
5140,2.00,20대,0,1,0,1,5
5141,3.00,30대,1,1,0,0,4
5142,2.00,20대,1,1,0,0,5
5143,3.00,30대,1,1,0,0,5
5144,2.00,20대,0,1,0,0,4
5145,4.00,40대,0,1,0,0,5
5146,3.00,30대,0,0,0,0,5
5147,3.00,30대,1,1,0,0,5
5148,6.00,60대이상,1,1,0,0,5
5149,6.00,60대이상,0,1,0,0,5
5150,2.00,20대,1,0,1,0,5
5151,2.00,20대,0,0,1,0,5
5152,3.00,30대,1,1,0,0,5
5153,2.00,20대,1,1,0,0,5
5154,2.00,20대,1,1,0,1,5
5155,3.00,30대,1,1,0,0,5
5156,2.00,20대,0,1,1,0,5
5157,2.00,20대,0,1,0,1,5
5158,3.00,30대,1,1,0,0,5
5159,3.00,30대,0,1,0,0,5
5160,6.00,60대이상,1,1,1,0,5
5161,2.00,20대,1,1,1,0,5
5162,3.00,30대,0,0,1,0,5
5163,4.00,40대,0,1,0,0,4
5164,3.00,30대,0,1,0,0,5
5165,4.00,40대,1,1,0,0,5
5166,2.00,20대,1,1,1,0,5
5167,6.00,60대이상,1,1,0,0,4
5168,2.00,20대,1,1,1,0,5
5169,2.00,20대,0,1,0,0,4
5170,2.00,20대,0,1,0,0,5
5171,3.00,30대,1,1,0,0,4
5172,2.00,20대,1,1,0,0,5
5173,3.00,30대,0,1,0,0,5
5174,4.00,40대,1,0,1,0,5
5175,2.00,20대,1,1,0,1,5
5176,5.00,50대,1,1,0,0,5
5177,2.00,20대,1,0,1,0,5
5178,6.00,60대이상,0,0,1,0,5
5179,2.00,20대,1,1,1,0,4
5180,4.00,40대,1,0,1,0,5
5181,2.00,20대,0,1,0,0,5
5182,6.00,60대이상,0,0,1,0,3
5183,6.00,60대이상,1,1,0,0,4
5184,2.00,20대,0,1,0,0,5
5185,2.00,20대,0,1,1,0,5
5186,5.00,50대,0,1,0,0,5
5187,5.00,50대,0,1,0,0,5
5188,2.00,20대,0,1,1,0,4
5189,1.00,10대,1,1,0,0,5
5190,2.00,20대,1,1,0,0,5
5191,4.00,40대,0,1,0,0,5
5192,3.00,30대,1,0,0,0,4
5193,2.00,20대,1,1,0,0,4
5194,2.00,20대,1,1,0,0,5
5195,3.00,30대,0,1,0,0,4
5196,2.00,20대,0,1,0,0,5
5197,3.00,30대,1,0,1,0,4
5198,5.00,50대,0,1,0,0,4
5199,4.00,40대,1,1,1,0,5
5200,5.00,50대,1,1,0,0,5
5201,4.00,40대,0,1,0,0,5
5202,6.00,60대이상,0,1,0,0,4
5203,6.00,60대이상,1,1,0,0,5
5204,3.00,30대,0,1,0,0,5
5205,2.00,20대,1,1,0,0,5
5206,6.00,60대이상,1,1,0,1,5
5207,3.00,30대,1,1,1,0,5
5208,2.00,20대,1,1,0,1,5
5209,4.00,40대,1,1,0,1,5
5210,3.00,30대,1,1,0,0,5
5211,2.00,20대,1,1,0,0,4
5212,2.00,20대,1,1,0,0,5
5213,6.00,60대이상,0,0,0,0,5
5214,3.00,30대,1,0,1,0,5
5215,5.00,50대,1,1,0,0,5
5216,4.00,40대,0,1,1,0,5
5217,4.00,40대,1,1,0,0,5
5218,2.00,20대,0,1,1,0,4
5219,3.00,30대,1,1,0,0,4
5220,5.00,50대,0,1,0,0,4
5221,2.00,20대,1,1,0,0,5
5222,3.00,30대,1,1,0,0,5
5223,4.00,40대,0,0,1,0,4
5224,3.00,30대,0,0,0,0,5
5225,3.00,30대,1,1,0,0,5
5226,2.00,20대,0,0,0,0,5
5227,4.00,40대,1,1,0,0,5
5228,3.00,30대,1,1,0,0,4
5229,4.00,40대,0,1,1,0,5
5230,3.00,30대,1,1,0,0,4
5231,5.00,50대,1,1,0,0,4
5232,5.00,50대,1,1,0,0,5
5233,1.00,10대,1,1,0,0,5
5234,3.00,30대,1,1,1,0,5
5235,4.00,40대,0,0,0,0,4
5236,3.00,30대,1,1,0,0,5
5237,5.00,50대,0,0,0,1,4
5238,5.00,50대,1,1,0,0,5
5239,2.00,20대,0,1,0,0,5
5240,3.00,30대,0,0,0,0,4
5241,5.00,50대,1,1,0,0,5
5242,1.00,10대,0,0,0,0,3
5243,2.00,20대,0,1,0,1,4
5244,3.00,30대,0,1,0,1,5
5245,4.00,40대,1,1,0,0,5
5246,4.00,40대,0,1,0,0,5
5247,2.00,20대,1,1,0,0,5
5248,5.00,50대,0,1,0,0,4
5249,5.00,50대,1,1,0,0,4
5250,3.00,30대,0,1,0,0,4
5251,3.00,30대,0,0,0,1,5
5252,2.00,20대,0,1,0,1,5
5253,2.00,20대,1,0,0,1,5
5254,3.00,30대,0,1,0,0,5
5255,2.00,20대,1,1,0,0,5
5256,3.00,30대,0,1,0,0,4
5257,2.00,20대,1,1,0,0,5
5258,6.00,60대이상,1,1,0,0,5
5259,4.00,40대,1,1,0,1,4
5260,2.00,20대,1,1,0,0,5
5261,4.00,40대,0,1,0,0,3
5262,2.00,20대,1,1,0,0,5
5263,5.00,50대,1,1,0,0,5
5264,2.00,20대,1,1,0,0,5
5265,5.00,50대,0,1,0,0,5
5266,5.00,50대,0,1,0,0,5
5267,1.00,10대,0,1,1,0,4
5268,2.00,20대,0,1,0,0,5
5269,3.00,30대,0,1,0,0,5
5270,2.00,20대,0,0,0,0,5
5271,3.00,30대,0,1,0,0,4
5272,4.00,40대,0,1,0,0,5
5273,3.00,30대,1,1,0,1,5
5274,5.00,50대,0,1,0,0,5
5275,2.00,20대,1,1,0,0,5
5276,2.00,20대,1,1,1,0,5
5277,4.00,40대,1,1,0,0,5
5278,2.00,20대,1,1,0,0,5
5279,4.00,40대,1,1,1,0,4
5280,6.00,60대이상,0,0,0,0,4
5281,6.00,60대이상,1,0,0,0,5
5282,2.00,20대,1,0,1,0,5
5283,6.00,60대이상,1,1,0,0,4
5284,3.00,30대,0,1,0,1,5
5285,5.00,50대,0,0,0,0,5
5286,2.00,20대,0,1,0,0,5
5287,6.00,60대이상,1,1,1,0,5
5288,2.00,20대,1,1,0,0,5
5289,2.00,20대,0,1,1,0,5
5290,2.00,20대,1,1,0,0,5
5291,2.00,20대,0,1,0,0,5
5292,3.00,30대,0,0,0,0,5
5293,4.00,40대,1,1,0,0,5
5294,4.00,40대,0,1,0,1,5
5295,2.00,20대,0,1,0,0,5
5296,2.00,20대,1,1,0,0,5
5297,3.00,30대,1,1,0,0,5
5298,2.00,20대,0,1,0,0,4
5299,2.00,20대,1,1,0,0,5
5300,2.00,20대,0,1,0,0,4
5301,3.00,30대,0,1,0,1,4
5302,4.00,40대,0,1,1,0,5
5303,2.00,20대,1,1,0,0,5
5304,2.00,20대,1,1,0,0,5
5305,5.00,50대,0,1,1,0,5
5306,3.00,30대,1,1,0,0,5
5307,3.00,30대,0,1,0,0,5
5308,2.00,20대,0,1,0,1,5
5309,6.00,60대이상,1,1,0,0,5
5310,6.00,60대이상,0,1,1,0,5
5311,2.00,20대,0,0,0,1,5
5312,3.00,30대,0,1,0,0,5
5313,3.00,30대,1,1,0,0,5
5314,3.00,30대,0,1,0,0,5
5315,3.00,30대,1,1,0,0,4
5316,3.00,30대,0,1,0,0,5
5317,3.00,30대,0,1,0,0,5
5318,5.00,50대,1,1,0,0,4
5319,4.00,40대,1,1,0,0,5
5320,3.00,30대,1,0,0,0,5
5321,2.00,20대,1,1,0,1,5
5322,2.00,20대,0,1,0,0,5
5323,3.00,30대,1,0,0,0,5
5324,4.00,40대,1,1,0,0,5
5325,2.00,20대,0,1,1,0,5
5326,4.00,40대,1,1,0,0,5
5327,3.00,30대,1,1,0,0,5
5328,2.00,20대,1,1,0,0,4
5329,3.00,30대,1,1,0,1,4
5330,4.00,40대,1,1,0,1,4
5331,4.00,40대,1,1,0,0,5
5332,2.00,20대,0,1,0,0,5
5333,5.00,50대,0,1,0,0,4
5334,5.00,50대,0,1,0,0,5
5335,2.00,20대,1,1,0,0,5
5336,3.00,30대,0,1,0,0,5
5337,6.00,60대이상,0,1,0,0,4
5338,2.00,20대,1,1,0,0,4
5339,3.00,30대,1,1,0,0,5
5340,4.00,40대,1,1,0,0,5
5341,3.00,30대,1,1,0,0,5
5342,2.00,20대,1,1,0,0,5
5343,3.00,30대,0,0,0,0,5
5344,3.00,30대,1,1,0,0,5
5345,2.00,20대,0,1,0,1,5
5346,3.00,30대,1,1,0,1,5
5347,3.00,30대,1,1,1,0,5
5348,2.00,20대,1,1,0,0,5
5349,6.00,60대이상,1,1,0,0,4
5350,6.00,60대이상,1,1,0,0,4
5351,3.00,30대,1,1,0,0,5
5352,4.00,40대,0,1,0,0,4
5353,2.00,20대,0,0,1,0,4
5354,4.00,40대,0,0,0,1,4
5355,3.00,30대,1,0,1,0,5
5356,4.00,40대,0,1,0,0,5
5357,2.00,20대,1,1,0,0,5
5358,4.00,40대,0,1,0,0,5
5359,2.00,20대,1,1,0,0,4
5360,5.00,50대,0,1,0,0,4
5361,4.00,40대,1,1,0,0,4
5362,2.00,20대,1,1,0,0,4
5363,5.00,50대,0,0,0,0,4
5364,2.00,20대,0,0,0,0,4
5365,2.00,20대,0,0,0,0,5
5366,4.00,40대,0,0,0,0,4
5367,3.00,30대,0,0,0,0,4
5368,2.00,20대,0,0,0,0,4
5369,3.00,30대,1,1,0,0,5
5370,6.00,60대이상,1,1,0,0,5
5371,3.00,30대,1,1,0,0,5
5372,3.00,30대,0,1,0,1,4
5373,3.00,30대,1,1,0,0,4
5374,2.00,20대,0,1,1,0,4
5375,5.00,50대,0,1,0,0,4
5376,4.00,40대,0,1,1,0,4
5377,4.00,40대,1,1,0,0,3
5378,4.00,40대,1,1,0,1,4
5379,2.00,20대,1,1,0,0,5
5380,3.00,30대,1,1,0,0,4
5381,4.00,40대,1,0,0,0,4
5382,5.00,50대,1,0,0,0,5
5383,5.00,50대,1,1,0,0,5
5384,4.00,40대,1,1,0,0,5
5385,3.00,30대,1,1,0,0,4
5386,4.00,40대,0,1,0,0,4
5387,3.00,30대,0,1,0,0,4
5388,2.00,20대,0,0,0,0,5
5389,5.00,50대,0,0,0,0,5
5390,1.00,10대,1,1,1,0,4
5391,2.00,20대,1,1,0,1,5
5392,3.00,30대,0,0,0,0,5
5393,3.00,30대,1,1,1,0,4
5394,3.00,30대,1,1,1,0,5
5395,2.00,20대,0,1,0,0,4
5396,2.00,20대,0,1,0,0,5
5397,2.00,20대,0,1,1,0,4
5398,2.00,20대,1,1,0,0,5
5399,5.00,50대,0,1,0,0,4
5400,5.00,50대,1,1,0,0,5
5401,3.00,30대,1,1,0,1,5
5402,3.00,30대,0,1,1,0,5
5403,2.00,20대,1,1,0,0,4
5404,2.00,20대,0,1,1,0,5
5405,2.00,20대,1,1,1,0,5
5406,4.00,40대,0,1,1,0,5
5407,2.00,20대,1,1,1,0,4
5408,3.00,30대,0,1,0,0,5
5409,2.00,20대,1,1,0,0,5
5410,4.00,40대,0,1,0,1,4
5411,2.00,20대,1,1,1,0,5
5412,2.00,20대,1,1,0,1,4
5413,2.00,20대,1,1,0,0,5
5414,3.00,30대,1,1,0,0,5
5415,5.00,50대,1,0,1,0,5
5416,4.00,40대,0,1,0,0,5
5417,3.00,30대,1,1,1,0,5
5418,4.00,40대,0,1,0,0,5
5419,3.00,30대,0,1,0,0,5
5420,2.00,20대,1,1,0,0,5
5421,2.00,20대,0,1,0,1,4
5422,3.00,30대,1,1,0,0,4
5423,2.00,20대,0,1,0,0,5
5424,3.00,30대,1,1,0,0,5
5425,2.00,20대,0,1,1,0,5
5426,5.00,50대,1,1,1,0,5
5427,3.00,30대,0,1,0,0,5
5428,6.00,60대이상,0,0,1,0,5
5429,5.00,50대,1,0,0,0,5
5430,4.00,40대,1,0,0,1,5
5431,3.00,30대,0,0,0,0,5
5432,2.00,20대,1,1,0,0,5
5433,6.00,60대이상,1,0,0,1,4
5434,2.00,20대,1,1,1,0,5
5435,2.00,20대,0,0,0,0,5
5436,5.00,50대,1,1,0,0,5
5437,2.00,20대,0,1,0,0,5
5438,5.00,50대,0,1,0,0,4
5439,5.00,50대,0,0,1,0,4
5440,5.00,50대,0,1,0,0,5
5441,3.00,30대,1,1,0,0,5
5442,2.00,20대,1,1,1,0,5
5443,2.00,20대,0,0,0,0,5
5444,2.00,20대,0,0,0,0,4
5445,4.00,40대,1,1,0,0,5
5446,4.00,40대,0,1,0,0,5
5447,2.00,20대,1,1,1,0,5
5448,6.00,60대이상,0,0,1,0,4
5449,2.00,20대,0,1,1,0,5
5450,2.00,20대,1,1,0,0,4
5451,2.00,20대,0,0,1,0,4
5452,2.00,20대,0,1,1,0,5
5453,2.00,20대,0,1,0,0,5
5454,2.00,20대,0,0,0,1,5
5455,2.00,20대,0,0,0,0,4
5456,2.00,20대,1,1,0,1,5
5457,2.00,20대,0,1,1,0,5
5458,2.00,20대,1,0,0,0,5
5459,2.00,20대,0,1,1,0,5
5460,4.00,40대,1,0,0,0,5
