YEAR,ID,WEIGHT,D_NAT,D_SEX,D_AGE,AGE_GROUP_NAME,YOUNG_GEN,TYP,IS_HALLYU,TOTAL_SPEND
2024,16400,559.03,9,2,3,30대,1,1,1,5
2024,16401,543.96,9,2,1,10대(15-19세),1,1,1,4
2024,16402,708.04,3,2,2,20대,1,1,1,5
2024,16403,689.48,17,1,4,40대,0,1,1,5
2024,16404,133.56,17,1,3,30대,1,1,1,4
2024,16406,251.17,17,2,2,20대,1,1,1,5
2024,16407,589.06,10,2,2,20대,1,1,1,4
2024,16408,315.13,17,2,4,40대,0,1,1,5
2024,16409,315.13,17,2,4,40대,0,1,1,5
2024,16410,706.94,13,1,2,20대,1,1,1,5
2024,16411,689.48,17,1,4,40대,0,1,1,5
2024,16412,589.06,10,2,2,20대,1,1,1,5
2024,16413,1047.28,10,1,5,50대,0,1,0,5
2024,16414,351.87,15,2,5,50대,0,1,1,5
2024,16415,1373.50,17,2,5,50대,0,1,1,5
2024,16416,861.64,17,1,5,50대,0,1,0,3
2024,16417,527.69,19,1,3,30대,1,1,1,5
2024,16418,150.51,12,2,2,20대,1,1,1,5
2024,16419,328.19,7,2,3,30대,1,3,1,5
2024,16420,315.80,19,2,5,50대,0,1,1,5
2024,16421,173.68,11,2,2,20대,1,1,0,5
2024,16422,245.29,11,2,3,30대,1,1,1,5
2024,16423,192.70,11,1,2,20대,1,1,0,5
2024,16424,319.43,19,2,2,20대,1,1,0,4
2024,16425,708.80,18,2,5,50대,0,1,1,4
2024,16426,319.43,19,2,2,20대,1,1,1,5
2024,16427,245.29,11,2,3,30대,1,1,0,5
2024,16428,373.73,19,1,2,20대,1,1,0,5
2024,16429,175.61,12,2,2,20대,1,1,1,3
2024,16430,356.96,15,1,3,30대,1,1,1,5
2024,16432,364.02,15,2,2,20대,1,1,1,5
2024,16433,1544.32,2,1,3,30대,1,1,0,4
2024,16434,469.96,18,1,6,60대이상,0,1,1,5
2024,16435,172.67,20,1,5,50대,0,1,1,5
2024,16436,1938.76,2,2,2,20대,1,2,1,5
2024,16437,1717.01,2,2,3,30대,1,1,1,5
2024,16438,914.24,8,2,5,50대,0,3,1,4
2024,16439,2216.01,97,2,4,40대,0,1,0,5
2024,16440,420.08,18,1,4,40대,0,1,1,4
2024,16441,150.51,12,2,2,20대,1,1,0,5
2024,16442,1610.01,97,1,2,20대,1,1,0,5
2024,16444,2444.12,2,2,6,60대이상,0,2,1,5
2024,16445,209.74,18,2,2,20대,1,1,0,5
2024,16446,708.04,3,2,2,20대,1,1,1,5
2024,16447,277.45,18,1,2,20대,1,1,0,5
2024,16448,1938.76,2,2,2,20대,1,2,1,5
2024,16449,1204.89,3,2,3,30대,1,1,1,4
2024,16450,155.91,20,1,3,30대,1,1,0,5
2024,16451,903.30,16,1,3,30대,1,1,1,5
2024,16452,1433.68,16,2,3,30대,1,1,1,5
2024,16453,702.98,3,1,4,40대,0,3,1,4
2024,16454,75.24,20,2,2,20대,1,1,0,5
2024,16455,1592.69,2,1,2,20대,1,1,1,4
2024,16458,155.91,20,1,3,30대,1,1,0,5
2024,16459,314.25,20,2,4,40대,0,1,1,5
2024,16460,495.19,16,1,5,50대,0,1,0,5
2024,16462,1280.28,1,2,2,20대,1,1,0,5
2024,16465,706.94,13,1,2,20대,1,3,0,5
2024,16466,1280.28,1,2,2,20대,1,1,0,5
2024,16467,1196.03,1,1,2,20대,1,1,1,5
2024,16468,155.91,20,1,3,30대,1,1,0,3
2024,16469,1636.22,1,1,3,30대,1,1,0,5
2024,16470,1280.28,1,2,2,20대,1,1,0,5
2024,16471,492.61,13,2,4,40대,0,1,1,5
2024,16472,1622.00,1,2,3,30대,1,1,1,5
2024,16473,486.51,14,2,5,50대,0,1,1,4
2024,16474,1196.03,1,1,2,20대,1,1,0,4
2024,16475,1280.28,1,2,2,20대,1,1,1,5
2024,16476,1622.00,1,2,3,30대,1,1,0,5
2024,16477,328.19,7,2,3,30대,1,1,1,5
2024,16478,344.48,13,1,3,30대,1,1,0,4
2024,16479,963.13,4,2,5,50대,0,1,0,4
2024,16480,588.70,6,2,2,20대,1,1,1,5
2024,16483,1752.79,1,1,5,50대,0,1,1,5
2024,16484,588.70,6,2,2,20대,1,2,1,5
2024,16485,1622.00,1,2,3,30대,1,1,0,4
2024,16486,1636.22,1,1,3,30대,1,1,1,5
2024,16487,693.38,6,2,5,50대,0,1,1,5
2024,16488,730.12,6,2,4,40대,0,1,1,5
2024,16494,1402.74,1,2,4,40대,0,1,0,5
2024,16495,528.88,6,1,5,50대,0,1,1,5
2024,16496,579.55,6,1,4,40대,0,1,1,5
2024,16497,344.48,13,1,3,30대,1,1,1,5
2024,16498,179.20,20,1,4,40대,0,1,0,4
2024,16499,477.07,13,1,4,40대,0,1,0,5
2024,16500,793.39,4,1,4,40대,0,1,1,5
2024,16501,1386.57,3,2,6,60대이상,0,3,1,4
2024,16502,638.07,6,2,3,30대,1,1,1,5
2024,16504,638.07,6,2,3,30대,1,1,1,5
2024,16505,1487.43,3,1,5,50대,0,3,1,5
2024,16506,1015.30,3,2,4,40대,0,1,1,4
2024,16507,475.52,4,2,2,20대,1,1,0,4
2024,16508,444.93,6,1,3,30대,1,1,1,5
2024,16509,444.93,6,1,3,30대,1,1,1,5
2024,16510,1354.15,1,2,6,60대이상,0,3,0,5
2024,16511,1204.89,3,2,3,30대,1,1,1,5
2024,16512,477.53,6,1,2,20대,1,1,1,5
2024,16513,1196.03,1,1,2,20대,1,1,0,4
2024,16514,1386.57,3,2,5,50대,0,3,1,4
2024,16515,702.98,3,1,4,40대,0,3,1,4
2024,16516,1415.31,1,1,4,40대,0,1,0,5
2024,16517,638.07,6,2,3,30대,1,1,1,5
2024,16519,963.13,4,2,5,50대,0,1,1,5
2024,16520,589.06,10,2,2,20대,1,1,0,5
2024,16521,589.06,10,2,2,20대,1,3,1,5
2024,16522,1280.28,1,2,2,20대,1,1,0,5
2024,16523,1354.15,1,2,5,50대,0,1,1,5
2024,16524,1622.00,1,2,3,30대,1,1,0,5
2024,16526,328.19,7,2,3,30대,1,1,1,5
2024,16527,334.14,15,1,5,50대,0,1,1,5
2024,16528,351.87,15,2,6,60대이상,0,1,1,4
2024,16529,793.39,4,1,4,40대,0,1,0,5
2024,16530,364.02,15,2,2,20대,1,3,0,5
2024,16531,574.20,15,1,2,20대,1,3,0,5
2024,16532,1035.46,5,2,6,60대이상,0,3,1,5
2024,16533,1216.16,5,1,6,60대이상,0,1,1,5
2024,16534,590.36,5,2,4,40대,0,1,1,5
2024,16535,549.01,5,2,2,20대,1,1,1,2
2024,16536,549.01,5,2,2,20대,1,1,0,4
2024,16537,432.00,5,1,3,30대,1,1,0,5
2024,16538,790.09,5,2,3,30대,1,3,0,4
2024,16540,991.24,8,2,3,30대,1,1,0,3
2024,16541,703.92,8,1,5,50대,0,1,0,5
2024,16542,173.68,11,2,2,20대,1,1,0,5
2024,16543,991.24,8,2,3,30대,1,1,0,5
2024,16544,703.92,8,1,5,50대,0,1,1,5
2024,16546,192.70,11,1,2,20대,1,1,0,5
2024,16547,285.79,12,1,3,30대,1,1,0,5
2024,16548,492.61,13,2,4,40대,0,3,1,5
2024,16549,925.17,8,2,4,40대,0,1,1,5
2024,16550,912.89,8,2,2,20대,1,1,0,4
2024,16551,353.22,16,2,2,20대,1,1,1,5
2024,16552,495.19,16,1,5,50대,0,1,0,5
2024,16553,209.60,12,1,2,20대,1,1,1,5
2024,16554,159.93,12,1,5,50대,0,1,0,5
2024,16556,912.89,8,2,2,20대,1,1,1,4
2024,16558,919.57,8,1,2,20대,1,1,0,4
2024,16560,903.30,16,1,3,30대,1,1,0,5
2024,16561,914.24,8,2,5,50대,0,1,1,5
2024,16562,175.61,12,2,2,20대,1,1,1,5
2024,16563,209.60,12,1,2,20대,1,1,0,4
2024,16564,220.65,12,2,5,50대,0,1,0,4
2024,16565,220.65,12,2,5,50대,0,1,1,5
2024,16566,186.07,12,2,4,40대,0,1,0,5
2024,16567,2344.69,97,1,5,50대,0,1,1,5
2024,16569,527.69,19,1,3,30대,1,1,0,5
2024,16570,155.91,20,1,3,30대,1,1,1,4
2024,16571,179.20,20,1,4,40대,0,1,0,5
2024,16572,175.61,12,2,2,20대,1,1,1,4
2024,16573,285.79,12,1,3,30대,1,1,1,4
2024,16574,175.61,12,2,2,20대,1,1,0,5
2024,16575,208.20,12,2,3,30대,1,1,0,4
2024,16576,220.65,12,2,5,50대,0,1,1,5
2024,16577,208.20,12,2,3,30대,1,1,0,5
2024,16578,319.43,19,2,2,20대,1,1,1,5
2024,16579,702.98,3,1,4,40대,0,3,1,5
2024,16580,373.73,19,1,2,20대,1,1,1,4
2024,16581,208.20,12,2,3,30대,1,1,0,4
2024,16582,285.79,12,1,3,30대,1,1,0,5
2024,16583,336.59,12,1,4,40대,0,1,1,5
2024,16584,285.79,12,1,3,30대,1,1,1,4
2024,16585,510.94,19,2,4,40대,0,1,1,3
2024,16586,1015.30,3,2,4,40대,0,3,0,5
2024,16588,1020.18,4,1,5,50대,0,1,1,5
2024,16589,1172.06,4,2,3,30대,1,1,1,4
2024,16590,1610.01,97,1,2,20대,1,1,0,4
2024,16592,1622.00,1,2,3,30대,1,1,0,5
2024,16593,173.88,12,2,3,30대,1,1,1,3
2024,16594,277.45,18,1,2,20대,1,1,0,5
2024,16595,209.74,18,2,2,20대,1,1,1,5
2024,16596,466.34,18,2,3,30대,1,1,0,5
2024,16597,277.45,18,1,2,20대,1,1,0,5
2024,16598,1610.01,97,1,2,20대,1,1,0,5
2024,16599,469.96,18,1,6,60대이상,0,1,0,5
2024,16600,194.87,20,2,3,30대,1,1,0,5
2024,16601,75.24,20,2,2,20대,1,3,1,5
2024,16602,1457.52,97,2,2,20대,1,1,0,5
2024,16603,1280.28,1,2,2,20대,1,1,0,3
2024,16604,469.96,18,1,5,50대,0,1,1,4
2024,16605,466.34,18,2,3,30대,1,1,0,5
2024,16606,1280.28,1,2,2,20대,1,1,0,5
2024,16607,277.45,18,1,2,20대,1,1,0,5
2024,16608,192.58,12,1,2,20대,1,1,1,5
2024,16609,149.94,20,1,2,20대,1,1,0,4
2024,16610,1280.28,1,2,2,20대,1,1,0,5
2024,16611,1280.28,1,2,2,20대,1,1,1,5
2024,16612,1622.00,1,2,3,30대,1,1,1,4
2024,16613,75.24,20,2,2,20대,1,1,1,5
2024,16614,854.42,10,1,3,30대,1,1,1,4
2024,16615,179.20,20,1,4,40대,0,1,1,5
2024,16616,1230.40,10,2,4,40대,0,3,1,5
2024,16617,149.94,20,1,2,20대,1,1,0,5
2024,16618,364.02,15,2,2,20대,1,1,1,4
2024,16619,1636.22,1,1,3,30대,1,1,1,5
2024,16620,1047.28,10,1,5,50대,0,1,1,3
2024,16621,416.25,5,1,2,20대,1,1,1,5
2024,16622,75.24,20,2,2,20대,1,1,0,5
2024,16623,80.17,20,2,5,50대,0,1,1,5
2024,16624,477.07,13,1,4,40대,0,3,0,5
2024,16625,155.91,20,1,3,30대,1,1,1,4
2024,16626,589.06,10,2,2,20대,1,1,1,5
2024,16627,1280.28,1,2,2,20대,1,1,1,5
2024,16628,1196.03,1,1,2,20대,1,1,0,5
2024,16629,1204.89,3,2,3,30대,1,1,0,5
2024,16630,1196.03,1,1,2,20대,1,1,0,5
2024,16631,1622.00,1,2,3,30대,1,1,1,5
2024,16632,1256.22,3,1,3,30대,1,3,1,4
2024,16633,1752.79,1,1,5,50대,0,1,0,4
2024,16634,1386.57,3,2,5,50대,0,3,0,4
2024,16635,708.04,3,2,2,20대,1,3,0,5
2024,16637,1386.57,3,2,5,50대,0,3,1,4
2024,16639,1204.89,3,2,3,30대,1,3,1,5
2024,16641,593.21,3,1,2,20대,1,3,1,5
2024,16642,1196.03,1,1,2,20대,1,1,0,5
2024,16643,1415.31,1,1,4,40대,0,1,0,4
2024,16644,1938.76,2,2,2,20대,1,2,1,4
2024,16645,1354.15,1,2,6,60대이상,0,1,1,4
2024,16646,1592.69,2,1,2,20대,1,1,0,3
2024,16648,241.99,7,1,5,50대,0,1,0,5
2024,16649,1402.74,1,2,4,40대,0,1,0,5
2024,16650,328.19,7,2,3,30대,1,1,0,5
2024,16651,1938.76,2,2,2,20대,1,1,1,5
2024,16652,607.72,7,1,3,30대,1,1,1,5
2024,16653,1354.15,1,2,5,50대,0,1,0,2
2024,16654,280.61,7,2,2,20대,1,1,0,5
2024,16655,1752.79,1,1,5,50대,0,1,1,5
2024,16656,2444.12,2,2,5,50대,0,2,1,5
2024,16658,306.56,7,1,4,40대,0,3,0,4
2024,16659,2444.12,2,2,5,50대,0,2,1,4
2024,16660,192.70,11,1,2,20대,1,1,1,5
2024,16661,2444.12,2,2,6,60대이상,0,1,0,5
2024,16664,1402.74,1,2,4,40대,0,1,1,4
2024,16665,607.72,7,1,3,30대,1,1,0,5
2024,16666,280.61,7,2,1,10대(15-19세),1,1,0,5
2024,16667,1622.15,2,2,4,40대,0,1,1,5
2024,16668,306.56,7,1,4,40대,0,1,0,4
2024,16669,1717.01,2,2,3,30대,1,2,1,4
2024,16670,328.19,7,2,3,30대,1,3,0,5
2024,16671,280.61,7,2,1,10대(15-19세),1,1,1,5
2024,16672,912.89,8,2,2,20대,1,1,1,5
2024,16673,581.57,8,1,4,40대,0,1,1,5
2024,16678,328.19,7,2,3,30대,1,3,0,5
2024,16679,241.99,7,1,5,50대,0,1,0,4
2024,16680,439.76,17,2,3,30대,1,1,1,5
2024,16682,280.61,7,2,2,20대,1,3,0,5
2024,16683,439.76,17,2,3,30대,1,1,1,4
2024,16684,306.56,7,1,4,40대,0,3,0,5
2024,16685,306.56,7,1,4,40대,0,3,1,5
2024,16686,251.17,17,2,2,20대,1,1,1,5
2024,16687,919.57,8,1,2,20대,1,1,1,4
2024,16688,1752.79,1,1,5,50대,0,1,0,5
2024,16689,912.89,8,2,2,20대,1,1,1,5
2024,16690,248.27,7,1,1,10대(15-19세),1,1,0,5
2024,16691,280.61,7,2,2,20대,1,1,0,5
2024,16692,248.27,7,1,2,20대,1,1,1,4
2024,16693,248.27,7,1,2,20대,1,1,0,5
2024,16694,703.92,8,1,5,50대,0,1,0,5
2024,16696,280.61,7,2,2,20대,1,1,0,4
2024,16698,338.16,7,2,5,50대,0,1,1,5
2024,16702,991.24,8,2,3,30대,1,1,1,4
2024,16706,248.27,7,1,2,20대,1,1,0,5
2024,16707,251.17,17,2,2,20대,1,1,0,4
2024,16708,306.56,7,1,4,40대,0,3,0,5
2024,16709,252.68,7,2,4,40대,0,3,0,5
2024,16710,328.19,7,2,3,30대,1,3,1,5
2024,16711,241.99,7,1,5,50대,0,1,0,4
2024,16713,252.68,7,2,4,40대,0,3,0,5
2024,16714,328.19,7,2,3,30대,1,3,0,5
2024,16715,306.56,7,1,4,40대,0,1,1,5
2024,16716,338.16,7,2,5,50대,0,3,0,5
2024,16717,334.14,15,1,5,50대,0,1,0,5
2024,16718,248.27,7,1,2,20대,1,1,0,5
2024,16719,364.02,15,2,2,20대,1,1,1,5
2024,16720,280.61,7,2,2,20대,1,1,0,5
2024,16721,470.37,14,1,3,30대,1,1,0,5
2024,16722,328.19,7,2,3,30대,1,3,0,5
2024,16723,252.68,7,2,4,40대,0,3,0,5
2024,16724,520.41,9,1,3,30대,1,1,1,5
2024,16725,211.45,14,2,2,20대,1,1,0,4
2024,16727,241.99,7,1,5,50대,0,3,0,5
2024,16728,520.41,9,1,3,30대,1,1,1,5
2024,16729,338.16,7,2,5,50대,0,3,0,5
2024,16730,559.03,9,2,3,30대,1,1,1,5
2024,16731,338.16,7,2,5,50대,0,1,0,5
2024,16732,328.19,7,2,3,30대,1,1,1,5
2024,16733,621.07,9,2,5,50대,0,1,1,4
2024,16734,370.74,9,1,4,40대,0,1,0,4
2024,16735,225.48,14,1,2,20대,1,1,0,5
2024,16736,543.96,9,2,2,20대,1,1,0,4
2024,16737,426.71,9,1,2,20대,1,3,0,4
2024,16739,621.07,9,2,5,50대,0,1,1,3
2024,16740,370.74,9,1,4,40대,0,1,1,4
2024,16741,426.71,9,1,2,20대,1,1,1,5
2024,16742,559.03,9,2,3,30대,1,1,1,5
2024,16743,559.03,9,2,3,30대,1,1,0,5
2024,16744,391.17,9,2,4,40대,0,3,1,5
2024,16745,559.03,9,2,3,30대,1,1,1,5
2024,16746,3080.57,97,2,3,30대,1,1,0,5
2024,16747,520.41,9,1,3,30대,1,1,1,4
2024,16748,356.96,15,1,3,30대,1,1,1,4
2024,16749,351.87,15,2,5,50대,0,1,1,5
2024,16751,345.65,15,2,3,30대,1,1,0,5
2024,16752,220.24,11,1,3,30대,1,1,0,4
2024,16753,133.56,17,1,3,30대,1,1,1,4
2024,16755,133.56,17,1,3,30대,1,1,1,5
2024,16756,176.37,17,1,2,20대,1,1,1,5
2024,16757,133.56,17,1,3,30대,1,1,1,4
2024,16758,251.17,17,2,2,20대,1,1,1,5
2024,16759,2735.23,97,1,4,40대,0,1,1,4
2024,16760,1457.52,97,2,2,20대,1,1,0,5
2024,16761,475.52,4,2,2,20대,1,1,0,5
2024,16762,364.02,15,2,2,20대,1,1,0,5
2024,16763,546.91,4,1,2,20대,1,1,0,4
2024,16765,270.41,11,1,5,50대,0,1,0,4
2024,16766,176.37,17,1,2,20대,1,1,0,5
2024,16767,251.17,17,2,2,20대,1,1,1,5
2024,16768,439.76,17,2,3,30대,1,1,0,5
2024,16769,475.52,4,2,2,20대,1,1,0,4
2024,16770,1020.18,4,1,5,50대,0,1,0,4
2024,16771,963.13,4,2,6,60대이상,0,1,1,5
2024,16772,1172.06,4,2,3,30대,1,1,1,4
2024,16773,793.39,4,1,4,40대,0,1,1,5
2024,16774,469.81,16,2,5,50대,0,1,0,5
2024,16775,353.22,16,2,2,20대,1,1,1,5
2024,16776,241.92,16,1,2,20대,1,1,1,5
2024,16777,963.13,4,2,5,50대,0,1,1,5
2024,16778,495.19,16,1,5,50대,0,2,0,5
2024,16779,830.31,4,2,4,40대,0,3,0,4
2024,16780,241.92,16,1,2,20대,1,1,1,5
2024,16781,545.51,16,1,4,40대,0,1,1,3
2024,16782,353.22,16,2,2,20대,1,1,0,5
2024,16783,830.31,4,2,4,40대,0,1,0,4
2024,16784,475.52,4,2,2,20대,1,3,1,5
2024,16785,1020.18,4,1,5,50대,0,3,0,5
2024,16786,1592.69,2,1,2,20대,1,1,1,5
2024,16787,1544.32,2,1,3,30대,1,3,0,5
2024,16788,527.69,19,1,3,30대,1,1,1,4
2024,16789,486.51,14,2,6,60대이상,0,2,1,5
2024,16790,1020.18,4,1,5,50대,0,1,0,4
2024,16791,319.43,19,2,2,20대,1,1,1,5
2024,16792,1457.52,97,2,2,20대,1,1,0,5
2024,16793,319.43,19,2,2,20대,1,1,0,5
2024,16794,2216.01,97,2,4,40대,0,1,0,5
2024,16795,373.73,19,1,2,20대,1,1,1,5
2024,16796,1610.01,97,1,2,20대,1,1,0,5
2024,16797,373.73,19,1,2,20대,1,1,1,5
2024,16798,830.31,4,2,4,40대,0,1,0,5
2024,16799,460.05,19,1,6,60대이상,0,3,0,5
2024,16800,549.01,5,2,2,20대,1,1,0,4
2024,16802,475.52,4,2,2,20대,1,1,0,5
2024,16803,1457.52,97,2,2,20대,1,1,0,5
2024,16804,521.19,19,1,4,40대,0,1,1,5
2024,16805,2344.69,97,1,5,50대,0,1,1,5
2024,16806,2384.20,97,2,6,60대이상,0,1,1,5
2024,16807,549.01,5,2,2,20대,1,1,1,5
2024,16808,830.31,4,2,4,40대,0,1,1,5
2024,16809,549.01,5,2,2,20대,1,1,1,5
2024,16812,790.09,5,2,3,30대,1,1,1,4
2024,16813,1216.16,5,1,5,50대,0,1,0,4
2024,16814,2735.23,97,1,4,40대,0,1,1,5
2024,16815,1622.15,2,2,4,40대,0,1,1,5
2024,16816,546.91,4,1,2,20대,1,1,0,5
2024,16817,1544.32,2,1,3,30대,1,2,1,5
2024,16818,361.78,15,1,4,40대,0,1,0,5
2024,16819,590.36,5,2,4,40대,0,1,0,3
2024,16820,542.72,5,1,4,40대,0,1,0,5
2024,16821,225.48,14,1,2,20대,1,1,0,5
2024,16822,830.31,4,2,4,40대,0,1,1,5
2024,16823,790.09,5,2,3,30대,1,1,0,5
2024,16824,1020.18,4,1,5,50대,0,1,0,5
2024,16825,1020.18,4,1,5,50대,0,1,0,5
2024,16826,398.09,14,2,3,30대,1,1,0,5
2024,16827,470.37,14,1,3,30대,1,1,1,5
2024,16828,475.52,4,2,2,20대,1,1,1,5
2024,16831,1133.56,4,1,3,30대,1,1,1,4
2024,16832,1035.46,5,2,5,50대,0,1,0,5
2024,16833,963.13,4,2,5,50대,0,3,0,4
2024,16834,289.84,14,2,4,40대,0,1,1,5
2024,16835,432.00,5,1,3,30대,1,1,1,2
2024,16836,1133.56,4,1,3,30대,1,2,0,5
2024,16837,475.52,4,2,2,20대,1,1,0,5
2024,16838,336.63,15,2,4,40대,0,1,0,5
2024,16839,351.87,15,2,5,50대,0,1,1,4
2024,16841,432.00,5,1,3,30대,1,1,0,5
2024,16842,963.13,4,2,5,50대,0,1,1,5
2024,16843,351.87,15,2,5,50대,0,1,0,5
2024,16844,546.91,4,1,2,20대,1,1,0,5
2024,16845,520.01,13,2,2,20대,1,1,1,4
2024,16847,344.48,13,1,3,30대,1,3,0,5
2024,16848,830.31,4,2,4,40대,0,1,1,5
2024,16849,1020.18,4,1,5,50대,0,1,1,5
2024,16852,963.13,4,2,5,50대,0,1,1,4
2024,16853,475.52,4,2,2,20대,1,1,1,3
2024,16854,492.61,13,2,4,40대,0,1,1,5
2024,16855,792.48,13,2,5,50대,0,1,1,5
2024,16856,590.36,5,2,4,40대,0,1,0,5
2024,16857,790.09,5,2,3,30대,1,1,1,4
2024,16858,793.39,4,1,4,40대,0,1,1,5
2024,16859,475.52,4,2,2,20대,1,1,1,5
2024,16860,520.01,13,2,2,20대,1,1,0,5
2024,16861,1717.01,2,2,3,30대,1,3,0,5
2024,16862,1020.18,4,1,6,60대이상,0,1,1,5
2024,16863,963.13,4,2,5,50대,0,1,1,5
2024,16864,356.96,15,1,3,30대,1,1,0,5
2024,16865,963.13,4,2,5,50대,0,1,1,5
2024,16866,792.48,13,2,5,50대,0,1,1,5
2024,16867,925.17,8,2,4,40대,0,1,0,5
2024,16868,477.07,13,1,4,40대,0,1,1,5
2024,16870,991.24,8,2,3,30대,1,1,0,4
2024,16871,361.78,15,1,4,40대,0,1,0,4
2024,16873,344.48,13,1,3,30대,1,1,1,5
2024,16874,925.17,8,2,4,40대,0,1,0,5
2024,16875,470.37,14,1,3,30대,1,1,1,5
2024,16876,543.96,9,2,2,20대,1,1,1,5
2024,16877,334.14,15,1,5,50대,0,1,0,4
2024,16878,245.29,11,2,3,30대,1,1,1,4
2024,16879,270.41,11,1,5,50대,0,1,1,5
2024,16880,287.63,11,1,4,40대,0,1,0,4
2024,16881,1604.91,8,1,3,30대,1,1,0,5
2024,16882,912.89,8,2,2,20대,1,1,1,5
2024,16883,469.81,16,2,5,50대,0,1,0,5
2024,16884,963.13,4,2,5,50대,0,1,1,5
2024,16885,919.57,8,1,2,20대,1,1,1,4
2024,16887,416.25,5,1,2,20대,1,1,1,5
2024,16889,546.91,4,1,2,20대,1,1,1,5
2024,16890,559.03,9,2,3,30대,1,1,0,5
2024,16891,391.17,9,2,4,40대,0,1,1,5
2024,16892,470.37,14,1,3,30대,1,1,0,5
2024,16894,391.17,9,2,4,40대,0,1,1,5
2024,16895,574.20,15,1,2,20대,1,1,1,5
2024,16896,211.45,14,2,2,20대,1,1,0,5
2024,16897,583.15,10,1,2,20대,1,1,1,5
2024,16899,475.52,4,2,2,20대,1,3,0,5
2024,16900,386.72,19,2,3,30대,1,1,1,5
2024,16901,838.33,10,2,5,50대,0,1,1,4
2024,16902,933.87,10,1,4,40대,0,1,0,4
2024,16903,1047.28,10,1,5,50대,0,1,1,5
2024,16904,211.45,14,2,2,20대,1,1,1,5
2024,16905,477.06,14,1,5,50대,0,1,0,5
2024,16906,351.87,15,2,6,60대이상,0,1,0,5
2024,16907,589.06,10,2,2,20대,1,1,0,5
2024,16908,559.03,9,2,3,30대,1,1,0,5
2024,16909,559.03,9,2,3,30대,1,1,1,5
2024,16910,469.81,16,2,5,50대,0,1,0,5
2024,16911,1133.56,4,1,3,30대,1,1,1,5
2024,16912,486.51,14,2,5,50대,0,1,0,5
2024,16914,477.06,14,1,5,50대,0,1,1,5
2024,16915,1133.56,4,1,3,30대,1,1,1,5
2024,16916,477.06,14,1,5,50대,0,1,1,5
2024,16917,486.51,14,2,6,60대이상,0,1,1,5
2024,16918,367.47,14,1,4,40대,0,1,1,5
2024,16919,607.72,7,1,3,30대,1,1,0,4
2024,16920,328.19,7,2,3,30대,1,1,0,1
2024,16921,319.43,19,2,2,20대,1,1,0,5
2024,16922,1020.18,4,1,5,50대,0,1,0,4
2024,16924,370.74,9,1,4,40대,0,1,0,5
2024,16925,963.13,4,2,6,60대이상,0,1,0,4
2024,16926,173.68,11,2,2,20대,1,1,1,5
2024,16927,1133.56,4,1,3,30대,1,1,1,5
2024,16930,543.96,9,2,2,20대,1,1,1,5
2024,16931,475.52,4,2,2,20대,1,1,1,5
2024,16932,486.51,14,2,5,50대,0,1,0,5
2024,16933,559.03,9,2,3,30대,1,1,1,5
2024,16934,559.03,9,2,3,30대,1,3,0,5
2024,16935,621.07,9,2,5,50대,0,3,1,5
2024,16936,543.96,9,2,2,20대,1,3,1,5
2024,16938,426.71,9,1,2,20대,1,1,0,4
2024,16939,577.37,9,1,5,50대,0,3,1,5
2024,16940,477.06,14,1,5,50대,0,1,0,5
2024,16941,520.41,9,1,3,30대,1,3,1,4
2024,16942,520.41,9,1,3,30대,1,1,1,5
2024,16943,426.71,9,1,2,20대,1,1,1,5
2024,16944,370.74,9,1,4,40대,0,1,1,5
2024,16945,1133.56,4,1,3,30대,1,1,0,4
2024,16946,294.28,12,1,3,30대,1,1,0,5
2024,16947,185.07,11,2,4,40대,0,1,1,5
2024,16948,150.51,12,2,2,20대,1,1,0,5
2024,16949,192.58,12,1,2,20대,1,1,1,5
2024,16950,386.72,19,2,3,30대,1,1,0,5
2024,16951,287.63,11,1,4,40대,0,1,1,4
2024,16952,291.10,11,2,5,50대,0,1,1,5
2024,16953,173.68,11,2,2,20대,1,1,0,4
2024,16954,270.41,11,1,5,50대,0,1,1,5
2024,16955,245.29,11,2,3,30대,1,1,0,5
2024,16956,220.24,11,1,3,30대,1,1,0,5
2024,16957,209.60,12,1,2,20대,1,1,0,5
2024,16958,209.60,12,1,2,20대,1,1,0,4
2024,16959,991.24,8,2,3,30대,1,1,1,4
2024,16961,155.91,20,1,3,30대,1,1,1,4
2024,16962,172.67,20,1,5,50대,0,1,1,5
2024,16963,186.07,12,2,4,40대,0,1,0,5
2024,16965,155.91,20,1,3,30대,1,1,1,5
2024,16966,159.93,12,1,5,50대,0,1,1,4
2024,16967,220.65,12,2,5,50대,0,1,1,4
2024,16968,285.79,12,1,3,30대,1,1,1,4
2024,16969,186.07,12,2,4,40대,0,1,1,5
2024,16970,192.70,11,1,2,20대,1,1,0,4
2024,16971,173.68,11,2,2,20대,1,1,1,4
2024,16972,220.24,11,1,3,30대,1,1,0,5
2024,16973,1196.03,1,1,2,20대,1,1,1,4
2024,16975,185.07,11,2,4,40대,0,1,1,5
2024,16976,1752.79,1,1,5,50대,0,1,1,5
2024,16977,155.91,20,1,3,30대,1,1,0,5
2024,16978,241.92,16,1,2,20대,1,1,1,5
2024,16979,420.08,18,1,4,40대,0,1,1,5
2024,16980,521.19,19,1,4,40대,0,1,0,5
2024,16981,1354.15,1,2,5,50대,0,1,1,5
2024,16982,179.20,20,1,4,40대,0,1,1,4
2024,16983,155.91,20,1,3,30대,1,1,0,5
