id,Q1,RQ1,Q3,Q3B1,Q3B2,Q3B3,Q4,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q4B1,Q4B2,Q4B3,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,KWON1,KWON2,KWON3,KWON4,KWON5,KWON6,KWON7,KWON8,서울박TOT,경기박TOT,인천박TOT,강원박TOT,대전박TOT,충북박TOT,충남박TOT,세종박TOT,경북박TOT,경남박TOT,대구박TOT,울산박TOT,부산박TOT,광주박TOT,전북박TOT,전남박TOT,제주박TOT,서울박60,경기박60,인천박60,강원박60,대전박60,충북박60,충남박60,세종박60,경북박60,경남박60,대구박60,울산박60,부산박60,광주박60,전북박60,전남박60,제주박60,서울일TOT,경기일TOT,인천일TOT,강원일TOT,대전일TOT,충북일TOT,충남일TOT,세종일TOT,경북일TOT,경남일TOT,대구일TOT,울산일TOT,부산일TOT,광주일TOT,전북일TOT,전남일TOT,제주일TOT,서울일61,경기일61,인천일61,강원일61,대전일61,충북일61,충남일61,세종일61,경북일61,경남일61,대구일61,울산일61,부산일61,광주일61,전북일61,전남일61,제주일61,Q2a1,Q2a2,MQ2A2_61,RQ2A2,Q11A$01,Q11A$02,Q11A$03,Q11A$04,Q11A$05,Q11A$06,Q11A$07,Q11A$08,Q11A$09,Q11A$10,Q11A$11,Q11A$12,Q11A$13,Q11A$14,Q11A$98,호텔숙박60,모텔숙박60,펜션숙박60,콘도숙박60,유스숙박60,야영숙박60,연수숙박60,한옥숙박60,게스숙박60,민박숙박60,휴양숙박60,친지숙박60,기타숙박60,Q11_1a01t,Q11_1a02t,Q11_1a03t,Q11_1a04t,Q11_1a05t,Q11_1a06t,Q11_1a07t,Q11_1a08t,Q11_1a09t,Q11_1a10t,Q11_1a11t,Q11_1a12t,Q11_1a13t,Q11_1a14t,Q11_1a15t,Q11_1a16t,Q11_1a17t,총액1인TOT,총액1인MIS,C총액1인MIS,DAYall평균,DAY평균,RDAY평균,Q7,Q8,Q9,D_MON,D_BUN,D_NAT,D_SEX,D_AGE,D_MOK,D_PLA,D_Q1,D_TYP
6114.0,1.00,1.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,13.0,,,,,1.00,,,,,6.00,,,6.00,,,,,,,,,,,,20.00,,,,,6.00,,,,,,,,,,,,20.00,,,,,7.00,,,,,,,,,,,,21.00,,,,,7.00,,,,,,,,,,,,21.00,,,,,26,27,27.00,11.00,1.00,,,,,,,,,,,,,,,26.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,5549.50,5549.50,5.00,205.54,205.54,3.00,5.0,3.0,4.0,3.00,1.00,97.00,1.00,5.00,3.00,2.00,1.00,
6118.0,8.00,4.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,3.0,,,,,,,,,,,14.0,,,,,,3.00,,,,7.00,,,,3.00,,,,,,,,,,,7.00,,,,,,3.00,,,,,,,,,,,7.00,,,,,,4.00,,,,,,,,,,,8.00,,,,,,4.00,,,,,,,,,,,8.00,,,,10,11,11.00,11.00,1.00,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,5549.50,5549.50,5.00,504.50,504.50,5.00,4.0,5.0,4.0,3.00,1.00,97.00,1.00,4.00,3.00,2.00,4.00,
6119.0,60.00,4.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,3.0,,,,,,,,,,,14.0,,,,,2.00,3.00,,,,7.00,,,2.00,2.00,,,,,,,,,,,6.00,,,,,2.00,2.00,,,,,,,,,,,6.00,,,,,3.00,3.00,,,,,,,,,,,7.00,,,,,3.00,3.00,,,,,,,,,,,7.00,,,,10,11,11.00,11.00,1.00,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,5549.50,5549.50,5.00,504.50,504.50,5.00,5.0,5.0,5.0,3.00,1.00,97.00,1.00,4.00,3.00,2.00,4.00,
6120.0,4.00,4.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,3.0,,,,,,,,,,,14.0,,,,,,3.00,,,,7.00,,,,4.00,,,,,,,,,,,6.00,,,,,,4.00,,,,,,,,,,,6.00,,,,,,5.00,,,,,,,,,,,7.00,,,,,,5.00,,,,,,,,,,,7.00,,,,10,11,11.00,11.00,1.00,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,5549.50,5549.50,5.00,504.50,504.50,5.00,5.0,5.0,5.0,3.00,1.00,97.00,1.00,4.00,3.00,2.00,4.00,
6122.0,2.00,2.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,119.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,120,,14.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,6000.00,6000.00,5.00,50.00,,,5.0,5.0,5.0,3.00,1.00,97.00,1.00,4.00,3.00,2.00,2.00,
6123.0,20.00,4.00,2.0,10.0,13.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,2.0,1.0,3.0,,,,,,,7.0,,,,,,,,,,,,,,,5.00,,,,,,,,,,87.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,88,,13.00,,,,,,,,,,,,12.00,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,4069.58,4069.58,4.00,46.25,,,5.0,5.0,5.0,3.00,1.00,11.00,1.00,6.00,2.00,2.00,4.00,1.00
6126.0,5.00,4.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,27.00,,,,,,,,,,,,,,,,,27.00,,,,,,,,,,,,,,,,,28.00,,,,,,,,,,,,,,,,,28.00,,,,,,,,,,,,,,,,27,28,28.00,11.00,1.00,,,,,,,,,,,,,,,27.00,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,5329.60,5329.60,5.00,190.34,190.34,3.00,5.0,5.0,4.0,3.00,1.00,11.00,1.00,6.00,3.00,2.00,4.00,
6128.0,2.00,2.00,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,1.0,2.0,14.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,62,,13.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,5329.60,5329.60,5.00,85.96,,,4.0,4.0,4.0,3.00,1.00,11.00,2.00,2.00,3.00,2.00,2.00,
6129.0,4.00,4.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,6.00,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,11.00,,,,,,,,,,,,,,,,,11.00,,,,,,,,10,11,11.00,11.00,1.00,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3997.20,3997.20,4.00,363.38,363.38,4.00,5.0,5.0,5.0,3.00,1.00,11.00,1.00,4.00,3.00,2.00,4.00,
6132.0,1.00,1.00,4.0,,,,1.0,,2.0,3.0,4.0,5.0,,,,,,,,,,15.0,,,15.0,3.0,4.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.00,2.00,3.00,,,,,,6.00,20.00,0.00,,,,,,,,,,,,,,,6.00,20.00,0.00,,,,,,,,,,,,,,,7.00,21.00,1.00,,,,,,,,,,,,,,,7.00,21.00,1.00,,,,,,,,,,,,,,,26,27,27.00,11.00,1.00,,,,,,,,9.00,,,,,,,6.00,,,,,,,,20.00,,,,,1.0,9.0,,,,,,,,,,,,,,,,2774.75,2774.75,3.00,102.77,102.77,3.00,4.0,5.0,5.0,3.00,1.00,13.00,2.00,2.00,4.00,2.00,1.00,
6135.0,1.00,1.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,3.0,,,,,,,,,,,,,,,,2.00,3.00,,,,,,,27.00,6.00,,,,,,,,,,,,,,,,27.00,6.00,,,,,,,,,,,,,,,,28.00,7.00,,,,,,,,,,,,,,,,28.00,7.00,,,,,,,,,,,,,,,33,34,34.00,12.00,1.00,,,,,,,,,,,,,,,33.00,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,4439.60,4439.60,4.00,130.58,130.58,3.00,5.0,4.0,5.0,3.00,1.00,97.00,1.00,2.00,3.00,2.00,1.00,
6139.0,2.00,2.00,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,79.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,80,,13.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,5549.50,5549.50,5.00,69.37,,,4.0,4.0,5.0,3.00,1.00,97.00,1.00,2.00,3.00,2.00,2.00,
6140.0,1.00,1.00,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,79.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,80,,13.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,5549.50,5549.50,5.00,69.37,,,5.0,3.0,5.0,3.00,1.00,97.00,1.00,3.00,3.00,2.00,1.00,
6141.0,1.00,1.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,79.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,80,,13.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,5549.50,5549.50,5.00,69.37,,,5.0,5.0,5.0,3.00,1.00,97.00,1.00,2.00,3.00,2.00,1.00,
6145.0,7.00,4.00,2.0,13.0,1.0,3.0,1.0,1.0,,3.0,4.0,,6.0,,,,,,,,,,,,4.0,3.0,6.0,,2.0,,,,,,,9.0,10.0,,,,,,,,,2.00,,,,6.00,,,,144.00,,,,,,,3.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,145.00,,,,,,,4.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,150,151,,14.00,1.00,,,,,,,,,,,12.00,,,,,,,,,,,,,,,,,,12.0,,,,,,,1.0,1.0,,,,,,,,4439.60,4439.60,4.00,29.40,,,5.0,5.0,4.0,3.00,1.00,97.00,1.00,5.00,2.00,2.00,4.00,1.00
6147.0,1.00,1.00,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,11.0,12.0,,,15.0,,,4.0,1.0,12.0,1.0,,,,,,,,,,,12.0,13.0,,,,,1.00,,,,,6.00,,,360.00,,,,,,,,,,,0.00,2.00,,,,,,,,,,,,,,,,,,,,,,361.00,,,,,,,,,,,1.00,3.00,,,,,,,,,,,,,,,,,,,,,,362,363,,14.00,1.00,,,,,,7.00,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,1.0,,,,,10000.00,10000.00,5.00,27.55,,,5.0,5.0,5.0,3.00,1.00,97.00,2.00,2.00,4.00,1.00,1.00,
6148.0,2.00,2.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,15.0,,,1.00,,,,,,7.00,,4.00,,,,,,,,,,,,,,9.00,,,4.00,,,,,,,,,,,,,,9.00,,,5.00,,,,,,,,,,,,,,10.00,,,5.00,,,,,,,,,,,,,,10.00,,,13,14,14.00,11.00,1.00,,,,,,,,,,,,,,,13.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,3329.70,3329.70,4.00,237.84,237.84,3.00,5.0,5.0,5.0,3.00,1.00,13.00,1.00,3.00,3.00,2.00,2.00,
6149.0,2.00,2.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,4.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,4,5,5.00,2.00,1.00,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2219.80,2219.80,3.00,443.96,443.96,4.00,4.0,3.0,4.0,3.00,1.00,97.00,1.00,3.00,3.00,2.00,2.00,
6152.0,1.00,1.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,16.0,,14.0,16.0,,,,,,,,7.0,,,,,,,,,,,,,,,5.00,,,,,,,,,,33.00,,,,,,,,,,,,,,,,,33.00,,,,,,,,,,,,,,,,,34.00,,,,,,,,,,,,,,,,,34.00,,,,,,,,,,,33,34,34.00,12.00,1.00,,,,,,,,,,,,,,,33.00,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,3884.65,3884.65,4.00,114.25,114.25,3.00,5.0,5.0,5.0,3.00,1.00,97.00,1.00,2.00,3.00,2.00,1.00,
6163.0,3.00,3.00,2.0,13.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,12.0,,,,,,2.0,1.0,12.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,30.00,,,,,,,,,,,,,,,,,30.00,,,,,,,,,,,,,,,,,31.00,,,,,,,,,,,,,,,,,31.00,,,,,,,,,,,,,,,,,30,31,31.00,12.00,,,,,,,,,,,,12.00,,,,,,,,,,,,,,,30.00,,12.0,,,,,,,,,,,,,,,,,3551.68,3551.68,4.00,114.57,114.57,3.00,5.0,5.0,5.0,3.00,1.00,13.00,2.00,4.00,2.00,1.00,3.00,1.00
6174.0,2.00,2.00,3.0,,,,1.0,1.0,2.0,3.0,,,,,,,,,,,14.0,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,15.0,,,,,,,,,7.00,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,11.00,,,,,,,,,,,,,,,,,11.00,,,10,11,11.00,11.00,,,,,,,7.00,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,,,,,7.0,,,813.92,813.92,1.00,73.99,73.99,2.00,5.0,5.0,5.0,3.00,1.00,97.00,1.00,3.00,3.00,1.00,2.00,
6182.0,4.00,4.00,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,2.0,1.0,,1.0,,3.0,4.0,,,,,,,,,,,,,,1.00,,3.00,4.00,,,,,59.00,,0.00,0.00,,,,,,,,,,,,,,59.00,,0.00,0.00,,,,,,,,,,,,,,58.00,,1.00,1.00,,,,,,,,,,,,,,58.00,,1.00,1.00,,,,,,,,,,,,,,59,60,60.00,12.00,,,,,,,7.00,,,,,,,,,,,,,,,59.00,,,,,,,7.0,,,,,,,,,,,,,,,,,813.92,813.92,1.00,13.57,13.57,1.00,5.0,4.0,5.0,3.00,1.00,1.00,2.00,1.00,4.00,1.00,4.00,
6210.0,10.00,4.00,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,29.00,,,,,,,,,,,,,,,,,29.00,,,,,,,,,,,,,,,,,30.00,,,,,,,,,,,,,,,,,30.00,,,,,,,,,,,,,,,,29,30,30.00,11.00,1.00,,,,,,,,,,,,,,,29.00,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,347.04,347.04,1.00,11.57,11.57,1.00,3.0,2.0,3.0,3.00,1.00,1.00,1.00,3.00,3.00,1.00,4.00,
6211.0,5.00,4.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,119.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,120,,14.00,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,3470.40,3470.40,4.00,28.92,,,4.0,4.0,4.0,3.00,1.00,1.00,1.00,2.00,3.00,1.00,4.00,
6212.0,1.00,1.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,,4.0,,,,,,,,,,,,,,,,,4.00,,,,,,,,20.00,,,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,,,21.00,,,,,,,,,,,,,,,,,21.00,,,,,,,,,,,,,,20,21,21.00,11.00,1.00,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2219.80,2219.80,3.00,105.70,105.70,3.00,5.0,4.0,4.0,3.00,1.00,12.00,1.00,2.00,3.00,1.00,1.00,
6213.0,1.00,1.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,,,,6.0,,,,,,,,,,,,,,,,5.00,,,,,,,,,20.00,,,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,,,21.00,,,,,,,,,,,,,,,,,21.00,,,,,,,,,,,,20,21,21.00,11.00,,,,,,,7.00,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,7.0,,,,,,,,,,,,2219.80,2219.80,3.00,105.70,105.70,3.00,4.0,4.0,4.0,3.00,1.00,12.00,1.00,3.00,3.00,1.00,1.00,
6214.0,2.00,2.00,2.0,13.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,3.0,2.0,1.0,,,4.0,,,,,,,,,,,,,,1.00,,,4.00,,,,,19.00,,,2.00,,,,,,,,,,,,,,19.00,,,2.00,,,,,,,,,,,,,,20.00,,,3.00,,,,,,,,,,,,,,20.00,,,3.00,,,,,,,,,,,,,,21,22,22.00,11.00,1.00,,,,,,,,,,,12.00,,,,2.00,,,,,,,,,,,19.00,,12.0,,,1.0,,,,,,,,,,,,,,2000.00,2000.00,2.00,90.91,90.91,2.00,4.0,5.0,4.0,3.00,1.00,9.00,2.00,2.00,2.00,2.00,2.00,1.00
6215.0,1.00,1.00,3.0,,,,1.0,1.0,,,4.0,5.0,,,,,,,,,14.0,,,,1.0,5.0,4.0,1.0,,,,,,7.0,,,,,,,,,,,1.00,,,,5.00,,,,0.00,,,,,,27.00,,,,,,,,,,,0.00,,,,,,27.00,,,,,,,,,,,1.00,,,,,,28.00,,,,,,,,,,,1.00,,,,,,28.00,,,,,,,,,,,27,28,28.00,11.00,1.00,,,,,,,,,,,,,,,27.00,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2219.80,2219.80,3.00,79.28,79.28,2.00,4.0,5.0,5.0,3.00,1.00,12.00,1.00,2.00,3.00,1.00,1.00,
6216.0,6.00,4.00,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,14.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,35.00,,,,,,,,,,,,,,,,,35.00,,,,,,,,,,,,,,,,,36.00,,,,,,,,,,,,,,,,,36.00,,,,,,,,,,,,,,,,,35,36,36.00,12.00,,,,,,,,,,,,12.00,,,,,,,,,,,,,,,35.00,,12.0,,,,,,,,,,,,,,,,,7000.00,7000.00,5.00,194.44,194.44,3.00,4.0,5.0,5.0,3.00,1.00,1.00,1.00,3.00,3.00,2.00,4.00,
6217.0,1.00,1.00,4.0,,,,1.0,,,3.0,4.0,5.0,6.0,,,,,,12.0,,,15.0,,,4.0,6.0,5.0,1.0,,3.0,,,,,,,,,,13.0,,,,,1.00,,3.00,,,6.00,,,349.00,,2.00,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,350.00,,3.00,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,353,354,,14.00,1.00,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,14.0,,1.0,,,,,,,,,,1.0,,,,,28487.03,,98.00,80.47,,,3.0,4.0,4.0,3.00,1.00,4.00,1.00,3.00,4.00,1.00,1.00,
6236.0,4.00,4.00,3.0,,,,1.0,1.0,2.0,,,,,,,,,11.0,,,14.0,,,,14.0,11.0,2.0,1.0,,,,,6.0,7.0,,,,,,,,,,,1.00,,,,5.00,,,,6.00,,,,,2.00,5.00,,,,,,,,,,,6.00,,,,,2.00,5.00,,,,,,,,,,,7.00,,,,,3.00,6.00,,,,,,,,,,,7.00,,,,,3.00,6.00,,,,,,,,,,,13,14,14.00,11.00,1.00,,,,,,,,,,,,,,,13.00,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,10000.00,10000.00,5.00,714.29,714.29,5.00,5.0,5.0,5.0,3.00,1.00,9.00,2.00,3.00,3.00,2.00,4.00,
6239.0,1.00,1.00,3.0,,,,1.0,,2.0,,4.0,,,,,,,,,,14.0,,,,14.0,4.0,2.0,1.0,,,,,6.0,7.0,,,,,,,,,,,1.00,,,,5.00,,,,6.00,,,,,2.00,5.00,,,,,,,,,,,6.00,,,,,2.00,5.00,,,,,,,,,,,7.00,,,,,3.00,6.00,,,,,,,,,,,7.00,,,,,3.00,6.00,,,,,,,,,,,13,14,14.00,11.00,1.00,,,,,,,,,,,,,,,13.00,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,10000.00,10000.00,5.00,714.29,714.29,5.00,5.0,5.0,5.0,3.00,1.00,9.00,1.00,2.00,3.00,2.00,1.00,
6240.0,50.00,4.00,3.0,,,,1.0,1.0,,3.0,,,,,,,,,,,14.0,,16.0,,1.0,14.0,16.0,1.0,,,,,6.0,7.0,,,,,,,,,,,1.00,,,,5.00,,,,6.00,,,,,2.00,5.00,,,,,,,,,,,6.00,,,,,2.00,5.00,,,,,,,,,,,7.00,,,,,3.00,6.00,,,,,,,,,,,7.00,,,,,3.00,6.00,,,,,,,,,,,13,14,14.00,11.00,1.00,,,,,,,,,,,,,,,13.00,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,10000.00,10000.00,5.00,714.29,714.29,5.00,4.0,5.0,4.0,3.00,1.00,9.00,1.00,5.00,3.00,2.00,4.00,
6244.0,1.00,1.00,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,1.0,2.0,14.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,39.00,,,,,,,,,,,,,,,,,39.00,,,,,,,,,,,,,,,,,40.00,,,,,,,,,,,,,,,,,40.00,,,,,,,,,,,,,,,,,39,40,40.00,12.00,1.00,,,,,,,,,,,,,,,39.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,5895.20,5895.20,5.00,147.38,147.38,3.00,5.0,5.0,5.0,3.00,1.00,12.00,1.00,3.00,3.00,1.00,1.00,
6248.0,2.00,2.00,4.0,,,,1.0,1.0,2.0,3.0,4.0,,6.0,,,,,,,,,15.0,,,6.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,17.0,1.00,,,,,,,8.00,240.00,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,241.00,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,242,243,,14.00,,,,,,,,,9.00,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.0,6662.00,6662.00,5.00,27.42,,,5.0,5.0,5.0,3.00,1.00,11.00,2.00,2.00,4.00,2.00,2.00,1.00
6249.0,2.00,2.00,4.0,,,,1.0,,,,4.0,,6.0,,,,,,,,,15.0,,,15.0,4.0,6.0,1.0,,,,,,,,,,,,,,,,17.0,1.00,,,,,,,8.00,240.00,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,241.00,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,242,243,,14.00,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,3.0,6662.00,6662.00,5.00,27.42,,,5.0,3.0,3.0,3.00,1.00,11.00,2.00,2.00,4.00,2.00,2.00,1.00
6254.0,5.00,4.00,3.0,,,,1.0,,,3.0,,,,,,,,,,,14.0,,,,3.0,14.0,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,4.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,4,5,5.00,2.00,1.00,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,8000.00,8000.00,5.00,1600.00,1600.00,5.00,5.0,4.0,4.0,3.00,1.00,4.00,1.00,5.00,3.00,1.00,4.00,
6266.0,2.00,2.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,4.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,4,5,5.00,2.00,1.00,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,9326.80,9326.80,5.00,1865.36,1865.36,5.00,5.0,5.0,5.0,3.00,1.00,11.00,1.00,4.00,3.00,2.00,2.00,
6267.0,2.00,2.00,3.0,,,,1.0,1.0,,,,,,,,,,,,,14.0,,,,14.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,3.00,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,3,4,4.00,2.00,1.00,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,9326.80,9326.80,5.00,2331.70,2331.70,5.00,4.0,5.0,4.0,3.00,1.00,11.00,1.00,2.00,3.00,2.00,2.00,
6269.0,3.00,3.00,1.0,1.0,2.0,,1.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,13.0,,,,17.0,1.00,,,,,6.00,,8.00,9.00,,,,,,,,,,,,0.00,,,,2.00,9.00,,,,,,,,,,,,0.00,,,,2.00,10.00,,,,,,,,,,,,1.00,,,,3.00,10.00,,,,,,,,,,,,1.00,,,,3.00,11,12,12.00,11.00,1.00,,,,,,,,,,,,,,,11.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1500.00,1500.00,2.00,125.00,125.00,3.00,4.0,4.0,4.0,3.00,1.00,4.00,2.00,2.00,1.00,1.00,3.00,
